id_municipio,lat,lon,osm_id,osm_type,osm_query_usada,osm_pass
10031170,38.8195425,-0.0348133,340930,relation,"Sanet y Negrals, alicante/alacant, Comunitat Valenciana, España",pass_1
10031199,38.4014162,-0.4359957,340928,relation,"Sant Joan d'Alacant, alicante/alacant, Comunitat Valenciana, España",pass_1
10031225,38.3964248,-0.5250339,345598,relation,"Sant Vicent del Raspeig/San Vicente del Raspeig, alicante/alacant, Comunitat Valenciana, España",pass_1
10031210,38.1923641,-0.5555464,345599,relation,"Santa Pola, alicante/alacant, Comunitat Valenciana, España",pass_1
10031231,38.5350323,-0.8189130,345597,relation,"Sax, alicante/alacant, Comunitat Valenciana, España",pass_1
10031246,38.6083783,-0.2722519,345603,relation,"Sella, alicante/alacant, Comunitat Valenciana, España",pass_1
10031259,38.7284429,0.0420729,345602,relation,"Senija, alicante/alacant, Comunitat Valenciana, España",pass_1
10031278,38.6936688,-0.1020792,345601,relation,"Tàrbena, alicante/alacant, Comunitat Valenciana, España",pass_1
10031284,38.7286834,0.1044885,345595,relation,"Teulada, alicante/alacant, Comunitat Valenciana, España",pass_1
10031297,38.5328137,-0.5750528,345594,relation,"Tibi, alicante/alacant, Comunitat Valenciana, España",pass_1
10031301,38.7569986,-0.2746901,341234,relation,"Tollos, alicante/alacant, Comunitat Valenciana, España",pass_1
10031318,38.8011675,-0.0721517,341235,relation,"Tormos, alicante/alacant, Comunitat Valenciana, España",pass_1
10031323,38.5573749,-0.4660448,19709889,relation,"Torre de les Maçanes, la/Torremanzanas, alicante/alacant, Comunitat Valenciana, España",pass_1
10031339,37.9775416,-0.6828446,341237,relation,"Torrevieja, alicante/alacant, Comunitat Valenciana, España",pass_1
10031344,38.7940680,-0.2527129,341230,relation,"Vall d'Alcalà, la, alicante/alacant, Comunitat Valenciana, España",pass_1
10031360,38.8249883,-0.2475529,997585698,way,"Vall de Gallinera, la, alicante/alacant, Comunitat Valenciana, España",pass_1
10031376,38.7673726,-0.1330206,341233,relation,"Vall de Laguar, la, alicante/alacant, Comunitat Valenciana, España",pass_1
10031357,38.8057157,-0.1598308,341231,relation,"Vall d'Ebo, la, alicante/alacant, Comunitat Valenciana, España",pass_1
10031382,38.8555210,-0.0006105,23839140,way,"Verger, el, alicante/alacant, Comunitat Valenciana, España",pass_1
10031395,38.5092037,-0.2182581,4232509299,node,"Vila Joiosa, la/Villajoyosa, alicante/alacant, Comunitat Valenciana, España",pass_1
10031409,38.6360967,-0.8659745,345862,relation,"Villena, alicante/alacant, Comunitat Valenciana, España",pass_1
10030823,38.7893804,0.1634168,346031,relation,"Xàbia/Jávea, alicante/alacant, Comunitat Valenciana, España",pass_1
10030818,38.7408285,-0.0116019,346030,relation,"Xaló, alicante/alacant, Comunitat Valenciana, España",pass_1
10030839,38.5392703,-0.5075903,346032,relation,"Xixona/Jijona, alicante/alacant, Comunitat Valenciana, España",pass_1
01040010,37.1416926,-2.7792318,343249,relation,"Abla, almería, Andalucía, España",pass_1
01040025,37.1332098,-2.7974820,343251,relation,"Abrucena, almería, Andalucía, España",pass_1
01040031,36.7488340,-3.0203617,343250,relation,"Adra, almería, Andalucía, España",pass_1
01040046,37.2868617,-2.1813585,343253,relation,"Albanchez, almería, Andalucía, España",pass_1
01040059,37.0327593,-2.6209783,343252,relation,"Alboloduy, almería, Andalucía, España",pass_1
01040062,37.3880282,-2.1455544,343255,relation,"Albox, almería, Andalucía, España",pass_1
01040078,36.9748360,-2.9613342,343254,relation,"Alcolea, almería, Andalucía, España",pass_1
01040084,37.3360254,-2.5971447,343248,relation,"Alcóntar, almería, Andalucía, España",pass_1
01040097,37.2360207,-2.2671732,343247,relation,"Alcudia de Monteagud, almería, Andalucía, España",pass_1
01040101,36.9896696,-2.5872342,347797,relation,"Alhabia, almería, Andalucía, España",pass_1
01040118,36.9574546,-2.5667688,347798,relation,"Alhama de Almería, almería, Andalucía, España",pass_1
01040123,36.9658859,-2.6018983,347795,relation,"Alicún, almería, Andalucía, España",pass_1
01040139,36.8414197,-2.4628135,347796,relation,"Almería, almería, Andalucía, España",pass_1
01040144,37.0031370,-2.7904479,347803,relation,"Almócita, almería, Andalucía, España",pass_1
01040157,37.0026292,-2.5940967,347804,relation,"Alsodux, almería, Andalucía, España",pass_1
01040160,37.2452206,-1.9181629,347799,relation,"Antas, almería, Andalucía, España",pass_1
01040176,37.3511387,-2.0742569,347802,relation,"Arboleas, almería, Andalucía, España",pass_1
01040182,37.3497271,-2.4116065,347793,relation,"Armuña de Almanzora, almería, Andalucía, España",pass_1
01040195,37.2611840,-2.4533230,347794,relation,"Bacares, almería, Andalucía, España",pass_1
01049047,36.7491562,-2.9105037,6771793,relation,"Balanegra, almería, Andalucía, España",pass_1
01040209,37.0300170,-2.9951703,345265,relation,"Bayárcal, almería, Andalucía, España",pass_1
01040216,37.3306886,-2.4359436,343549,relation,"Bayarque, almería, Andalucía, España",pass_1
01040221,37.1909576,-1.9806488,345262,relation,"Bédar, almería, Andalucía, España",pass_1
01040237,37.0120901,-2.7909185,345261,relation,"Beires, almería, Andalucía, España",pass_1
01040242,36.9251533,-2.4602090,345260,relation,"Benahadux, almería, Andalucía, España",pass_1
01040268,37.2318010,-2.2388276,345258,relation,"Benitagla, almería, Andalucía, España",pass_1
01040274,37.2121012,-2.2419032,343543,relation,"Benizalón, almería, Andalucía, España",pass_1
01040280,36.9865695,-2.6195624,343555,relation,"Bentarique, almería, Andalucía, España",pass_1
01040293,36.8428832,-2.9458180,343554,relation,"Berja, almería, Andalucía, España",pass_1
01040307,37.0104452,-2.7406217,344978,relation,"Canjáyar, almería, Andalucía, España",pass_1
01040314,37.3524561,-2.1934809,348069,relation,"Cantoria, almería, Andalucía, España",pass_1
01040329,36.9968699,-1.8946552,348070,relation,"Carboneras, almería, Andalucía, España",pass_1
01040335,37.1844253,-2.4399674,348071,relation,"Castro de Filabres, almería, Andalucía, España",pass_1
01040366,37.2667517,-2.2582130,348074,relation,"Chercos, almería, Andalucía, España",pass_1
01040372,37.5959771,-2.2679281,348075,relation,"Chirivel, almería, Andalucía, España",pass_1
01040340,37.2615745,-2.2100178,348072,relation,"Cóbdar, almería, Andalucía, España",pass_1
01040353,37.2961366,-1.8807223,348073,relation,"Cuevas del Almanzora, almería, Andalucía, España",pass_1
01040388,36.8214576,-2.8702064,348076,relation,"Dalías, almería, Andalucía, España",pass_1
01049026,36.7806883,-2.8039595,293974999,way,"Ejido, El, almería, Andalucía, España",pass_1
01040412,36.8769467,-2.6019386,342615,relation,"Enix, almería, Andalucía, España",pass_1
01040433,36.8686676,-2.6576842,342616,relation,"Felix, almería, Andalucía, España",pass_1
01040448,37.3600020,-2.2632918,342612,relation,"Fines, almería, Andalucía, España",pass_1
01040451,37.1709721,-2.8397107,342611,relation,"Fiñana, almería, Andalucía, España",pass_1
01040464,36.9801455,-2.8597547,342614,relation,"Fondón, almería, Andalucía, España",pass_1
01040470,36.9530744,-2.4916230,342613,relation,"Gádor, almería, Andalucía, España",pass_1
01040486,37.1433029,-1.9317296,183077801,way,"Gallardos, Los, almería, Andalucía, España",pass_1
01040499,37.1853833,-1.8203350,342617,relation,"Garrucha, almería, Andalucía, España",pass_1
01040502,37.1185650,-2.5395634,347262,relation,"Gérgal, almería, Andalucía, España",pass_1
01040519,36.9677058,-2.6091422,347263,relation,"Huécija, almería, Andalucía, España",pass_1
01040524,36.8836087,-2.4398613,347260,relation,"Huércal de Almería, almería, Andalucía, España",pass_1
01040530,37.3895979,-1.9450652,347261,relation,"Huércal-Overa, almería, Andalucía, España",pass_1
01040545,36.9851023,-2.6391402,347258,relation,"Íllar, almería, Andalucía, España",pass_1
01040558,36.9928976,-2.6595977,347259,relation,"Instinción, almería, Andalucía, España",pass_1
01040561,37.2959160,-2.3319143,347256,relation,"Laroya, almería, Andalucía, España",pass_1
01040577,36.9939431,-2.8898117,347257,relation,"Laujar de Andarax, almería, Andalucía, España",pass_1
01040583,37.2949008,-2.2185033,347264,relation,"Líjar, almería, Andalucía, España",pass_1
01040596,37.2161810,-2.0669673,347265,relation,"Lubrín, almería, Andalucía, España",pass_1
01040600,37.0403250,-2.2011200,342927,relation,"Lucainena de las Torres, almería, Andalucía, España",pass_1
01040617,37.4009313,-2.4241485,342926,relation,"Lúcar, almería, Andalucía, España",pass_1
01040622,37.3309751,-2.3024387,342924,relation,"Macael, almería, Andalucía, España",pass_1
01040638,37.7106208,-2.1644968,342923,relation,"María, almería, Andalucía, España",pass_1
01040643,37.1402087,-1.8510071,342931,relation,"Mojácar, almería, Andalucía, España",pass_1
01049032,36.8338598,-2.4447351,35816541,way,"Mojonera, La, almería, Andalucía, España",pass_1
01040656,37.1059248,-2.6484274,342930,relation,"Nacimiento, almería, Andalucía, España",pass_1
01040669,36.9628940,-2.2063758,342929,relation,"Níjar, almería, Andalucía, España",pass_1
01040675,37.0381353,-2.7453429,342928,relation,"Ohanes, almería, Andalucía, España",pass_1
01040681,37.1751883,-2.4750407,342933,relation,"Olula de Castro, almería, Andalucía, España",pass_1
01040694,37.3559681,-2.2965931,342932,relation,"Olula del Río, almería, Andalucía, España",pass_1
01040708,37.4841014,-2.2924853,347562,relation,"Oria, almería, Andalucía, España",pass_1
01040715,36.9978333,-2.7732375,347563,relation,"Padules, almería, Andalucía, España",pass_1
01040720,37.4060229,-2.2262739,347564,relation,"Partaloa, almería, Andalucía, España",pass_1
01040736,37.0216846,-2.9526235,347565,relation,"Paterna del Río, almería, Andalucía, España",pass_1
01040741,36.9165120,-2.4402474,347558,relation,"Pechina, almería, Andalucía, España",pass_1
01040754,37.4078925,-1.7477007,347559,relation,"Pulpí, almería, Andalucía, España",pass_1
01040767,37.3477463,-2.3608085,347560,relation,"Purchena, almería, Andalucía, España",pass_1
01040773,36.9949542,-2.6812270,347561,relation,"Rágol, almería, Andalucía, España",pass_1
01040789,36.9451184,-2.4626985,347556,relation,"Rioja, almería, Andalucía, España",pass_1
01040792,36.7630203,-2.6115886,347557,relation,"Roquetas de Mar, almería, Andalucía, España",pass_1
01040806,37.0169230,-2.6029071,344504,relation,"Santa Cruz de Marchena, almería, Andalucía, España",pass_1
01040813,36.9738035,-2.5307759,344503,relation,"Santa Fe de Mondújar, almería, Andalucía, España",pass_1
01040828,37.2034892,-2.3444627,344506,relation,"Senés, almería, Andalucía, España",pass_1
01040834,37.3437187,-2.5084242,344505,relation,"Serón, almería, Andalucía, España",pass_1
01040849,37.3214457,-2.3986429,342159,relation,"Sierro, almería, Andalucía, España",pass_1
01040852,37.3924100,-2.3882144,344507,relation,"Somontín, almería, Andalucía, España",pass_1
01040865,37.0981830,-2.1239548,344510,relation,"Sorbas, almería, Andalucía, España",pass_1
01040871,37.3388282,-2.3888744,344509,relation,"Suflí, almería, Andalucía, España",pass_1
01040887,37.0498879,-2.3913774,344512,relation,"Tabernas, almería, Andalucía, España",pass_1
01040890,37.4683539,-2.0779837,344511,relation,"Taberno, almería, Andalucía, España",pass_1
01040904,37.2279746,-2.2854744,340097,relation,"Tahal, almería, Andalucía, España",pass_1
01040911,36.9834887,-2.5970792,343170,relation,"Terque, almería, Andalucía, España",pass_1
01040926,37.3449275,-2.4391712,340094,relation,"Tíjola, almería, Andalucía, España",pass_1
01049011,37.1354953,-2.7107602,216257391,way,"Tres Villas, Las, almería, Andalucía, España",pass_1
01040932,37.1523701,-1.8945374,343167,relation,"Turre, almería, Andalucía, España",pass_1
01040947,37.0296546,-2.2649013,340101,relation,"Turrillas, almería, Andalucía, España",pass_1
01040950,37.1852556,-2.2035137,343174,relation,"Uleila del Campo, almería, Andalucía, España",pass_1
01040963,37.3975114,-2.3650518,343171,relation,"Urrácal, almería, Andalucía, España",pass_1
01040979,37.1939294,-2.4029018,343172,relation,"Velefique, almería, Andalucía, España",pass_1
01040985,37.6914189,-2.0956638,340104,relation,"Vélez-Blanco, almería, Andalucía, España",pass_1
01040998,37.6482765,-2.0745368,340105,relation,"Vélez-Rubio, almería, Andalucía, España",pass_1
01041002,37.2475942,-1.8681961,346703,relation,"Vera, almería, Andalucía, España",pass_1
01041019,36.8887282,-2.4251246,346704,relation,"Viator, almería, Andalucía, España",pass_1
01041024,36.8316986,-2.6430297,346705,relation,"Vícar, almería, Andalucía, España",pass_1
01041030,37.3421871,-2.0393486,346706,relation,"Zurgena, almería, Andalucía, España",pass_1
07050013,40.9438737,-4.6038249,339910,relation,"Adanero, ávila, Castilla y León, España",pass_1
07050028,40.6400494,-4.7035852,51050050,way,"Adrada, La, ávila, Castilla y León, España",pass_1
07050052,40.8382012,-4.8819226,344143,relation,"Albornos, ávila, Castilla y León, España",pass_1
07050071,40.3813669,-5.4215683,344141,relation,"Aldeanueva de Santa Cruz, ávila, Castilla y León, España",pass_1
07050087,41.0488943,-4.8175252,344149,relation,"Aldeaseca, ávila, Castilla y León, España",pass_1
07050104,40.6783995,-4.5985306,1241450959,node,"Aldehuela, La, ávila, Castilla y León, España",pass_1
07050126,40.5738657,-5.0655314,347937,relation,"Amavida, ávila, Castilla y León, España",pass_1
07050132,40.2111705,-5.0925516,14379804,relation,"Arenal, El, ávila, Castilla y León, España",pass_1
07050147,40.2107266,-5.0868775,343605,relation,"Arenas de San Pedro, ávila, Castilla y León, España",pass_1
07050150,40.5872112,-5.3719530,343595,relation,"Arevalillo, ávila, Castilla y León, España",pass_1
07050163,41.0632758,-4.7198921,343627,relation,"Arévalo, ávila, Castilla y León, España",pass_1
07050179,40.7821784,-4.8367695,347948,relation,"Aveinte, ávila, Castilla y León, España",pass_1
07050185,40.3888653,-5.3888288,348906,relation,"Avellaneda, ávila, Castilla y León, España",pass_1
07050198,40.6564780,-4.7002172,348905,relation,"Ávila, ávila, Castilla y León, España",pass_1
07050219,40.3589573,-5.5251351,48170491,way,"Barco de Ávila, El, ávila, Castilla y León, España",pass_1
07050224,40.4741432,-4.6379339,408849064,way,"Barraco, El, ávila, Castilla y León, España",pass_1
07050230,41.0655459,-4.9314522,344444,relation,"Barromán, ávila, Castilla y León, España",pass_1
07050245,40.4049606,-5.6343467,342385,relation,"Becedas, ávila, Castilla y León, España",pass_1
07050258,40.5379210,-5.3252416,344446,relation,"Becedillas, ávila, Castilla y León, España",pass_1
07050261,41.0467800,-4.9688375,341844,relation,"Bercial de Zapardiel, ávila, Castilla y León, España",pass_1
07050277,40.7995319,-4.7628068,7573133195,node,"Berlanas, Las, ávila, Castilla y León, España",pass_1
07050296,40.9754808,-4.9439608,344438,relation,"Bernuy-Zapardiel, ávila, Castilla y León, España",pass_1
07050300,40.6946348,-4.5934464,339705,relation,"Berrocalejo de Aragona, ávila, Castilla y León, España",pass_1
07050338,40.8012049,-5.0870279,339704,relation,"Blascomillán, ávila, Castilla y León, España",pass_1
07050343,41.1232359,-4.9899228,339703,relation,"Blasconuño de Matacabras, ávila, Castilla y León, España",pass_1
07050356,40.8780478,-4.6374932,339702,relation,"Blascosancho, ávila, Castilla y León, España",pass_1
07050369,40.9174543,-4.7237612,172801932,way,"Bohodón, El, ávila, Castilla y León, España",pass_1
07050375,40.3162123,-5.4419845,339700,relation,"Bohoyo, ávila, Castilla y León, España",pass_1
07050381,40.5305841,-5.2650542,340878,relation,"Bonilla de la Sierra, ávila, Castilla y León, España",pass_1
07050394,40.7787832,-4.9397978,339698,relation,"Brabos, ávila, Castilla y León, España",pass_1
07050408,40.7246120,-4.8662675,344994,relation,"Bularros, ávila, Castilla y León, España",pass_1
07050415,40.4143580,-4.7857690,344995,relation,"Burgohondo, ávila, Castilla y León, España",pass_1
07050420,40.9423448,-4.8415402,344990,relation,"Cabezas de Alambre, ávila, Castilla y León, España",pass_1
07050436,41.0010385,-4.9551438,344993,relation,"Cabezas del Pozo, ávila, Castilla y León, España",pass_1
07050441,40.7144689,-5.2092617,344981,relation,"Cabezas del Villar, ávila, Castilla y León, España",pass_1
07050454,40.9009527,-4.8010344,347689,relation,"Cabizuela, ávila, Castilla y León, España",pass_1
