id_actividad,id_pais,id_ccaa,id_provincia,año,mes,categoria,producto,subcategoria,comunidad_autonoma,provincia,gasto_total_promedio,precio_medio_entrada_promedio,valoracion_por_categoria_promedio,valoracion_general_promedio,total_opiniones_categoria_promedio,hay_valoracion
6787,ES,10,46,2025,11,paisaje urbano,espectaculos,museo y exposiciones,comunitat valenciana,valencia/valencia,2640.0,120.0,4.25,4.15,114505,True
6788,ES,04,07,2025,11,paisaje urbano,espectaculos,museo y exposiciones,illes balears,illes balears,20218.0,919.0,4.21,4.33,107418,True
6789,ES,01,04,2025,11,vida nocturna,espectaculos,musica,andalucia,almeria,557708.4,2036.4,3.72,4.19,5362,True
6790,ES,01,11,2025,11,vida nocturna,espectaculos,musica,andalucia,cadiz,390346.5,1155.5,4.08,4.26,2343,True
6791,ES,01,14,2025,11,vida nocturna,espectaculos,musica,andalucia,cordoba,554152.67,551.0,4.3,4.29,1908,True
6792,ES,01,18,2025,11,vida nocturna,espectaculos,musica,andalucia,granada,760876.8,1559.4,3.92,4.37,10900,True
6793,ES,01,23,2025,11,vida nocturna,espectaculos,musica,andalucia,jaen,88832.2,685.0,4.0,4.33,992,True
6794,ES,01,29,2025,11,vida nocturna,espectaculos,musica,andalucia,malaga,516576.86,1826.0,4.3,4.43,56036,True
6795,ES,01,41,2025,11,vida nocturna,espectaculos,musica,andalucia,sevilla,974277.67,1163.17,4.05,4.34,39053,True
6796,ES,02,22,2025,11,vida nocturna,espectaculos,musica,aragon,huesca,177564.6,1090.2,3.85,4.25,1293,True
6797,ES,02,44,2025,11,vida nocturna,espectaculos,musica,aragon,teruel,413553.33,1608.33,4.35,4.28,950,True
6798,ES,02,50,2025,11,vida nocturna,espectaculos,musica,aragon,zaragoza,2853121.0,441.0,3.75,4.21,1614,True
6799,ES,05,35,2025,11,vida nocturna,espectaculos,musica,canarias,las palmas,141624.17,574.83,4.24,4.28,129544,True
6800,ES,05,38,2025,11,vida nocturna,espectaculos,musica,canarias,santa cruz de tenerife,874748.22,1609.0,4.06,4.26,62671,True
6801,ES,06,39,2025,11,vida nocturna,espectaculos,musica,cantabria,cantabria,28351.5,751.5,4.02,4.27,5819,True
6802,ES,08,02,2025,11,vida nocturna,espectaculos,musica,castilla - la mancha,albacete,492737.67,1414.33,4.21,4.15,573,True
6803,ES,08,13,2025,11,vida nocturna,espectaculos,musica,castilla - la mancha,ciudad real,24553.8,1007.0,4.17,4.29,385,True
6804,ES,08,16,2025,11,vida nocturna,espectaculos,musica,castilla - la mancha,cuenca,20658.0,939.0,3.91,4.19,760,True
6805,ES,08,19,2025,11,vida nocturna,espectaculos,musica,castilla - la mancha,guadalajara,333232.0,1412.0,3.23,4.04,447,True
6806,ES,08,45,2025,11,vida nocturna,espectaculos,musica,castilla - la mancha,toledo,46840.5,1328.0,3.99,4.18,434,True
6807,ES,07,05,2025,11,vida nocturna,espectaculos,musica,castilla y leon,avila,135382.0,801.5,4.04,4.23,397,True
6808,ES,07,09,2025,11,vida nocturna,espectaculos,musica,castilla y leon,burgos,208750.0,805.5,3.95,4.28,970,True
6809,ES,07,24,2025,11,vida nocturna,espectaculos,musica,castilla y leon,leon,516856.0,1007.5,3.97,4.21,1480,True
6810,ES,07,34,2025,11,vida nocturna,espectaculos,musica,castilla y leon,palencia,135081.0,675.0,4.23,4.35,379,True
6811,ES,07,37,2025,11,vida nocturna,espectaculos,musica,castilla y leon,salamanca,144956.0,1169.0,3.66,4.17,3701,True
6812,ES,07,40,2025,11,vida nocturna,espectaculos,musica,castilla y leon,segovia,262565.67,881.67,3.91,4.07,263,True
6813,ES,07,42,2025,11,vida nocturna,espectaculos,musica,castilla y leon,soria,1007532.0,1868.0,4.2,3.97,154,True
6814,ES,07,47,2025,11,vida nocturna,espectaculos,musica,castilla y leon,valladolid,848990.33,1101.67,4.01,4.06,1293,True
6815,ES,07,49,2025,11,vida nocturna,espectaculos,musica,castilla y leon,zamora,773228.5,1274.5,4.27,4.17,462,True
6816,ES,09,08,2025,11,vida nocturna,espectaculos,musica,cataluna,barcelona,1179450.54,1145.03,3.95,4.05,119743,True
6817,ES,09,17,2025,11,vida nocturna,espectaculos,musica,cataluna,girona,29816.36,796.55,3.8,4.24,12856,True
6818,ES,09,25,2025,11,vida nocturna,espectaculos,musica,cataluna,lleida,90023.8,887.4,3.84,4.27,1184,True
6819,ES,09,43,2025,11,vida nocturna,espectaculos,musica,cataluna,tarragona,106020.89,1207.89,4.1,4.2,22730,True
6820,ES,18,51,2025,11,vida nocturna,espectaculos,musica,ceuta,ceuta,494769.0,1551.0,0.0,0.0,0,False
6821,ES,13,28,2025,11,vida nocturna,espectaculos,musica,comunidad de madrid,madrid,2205866.8,1569.28,3.85,4.1,100430,True
6822,ES,15,31,2025,11,vida nocturna,espectaculos,musica,comunidad foral de navarra,navarra,319834.0,1405.0,3.72,4.23,2565,True
6823,ES,10,03,2025,11,vida nocturna,espectaculos,musica,comunitat valenciana,alicante/alacant,134871.59,1473.18,4.03,4.28,84389,True
6824,ES,10,12,2025,11,vida nocturna,espectaculos,musica,comunitat valenciana,castellon/castello,491763.0,688.0,3.88,4.2,2406,True
6825,ES,10,46,2025,11,vida nocturna,espectaculos,musica,comunitat valenciana,valencia/valencia,739855.82,919.45,3.72,4.15,9307,True
6826,ES,11,06,2025,11,vida nocturna,espectaculos,musica,extremadura,badajoz,92872.2,609.2,4.31,4.29,2109,True
6827,ES,11,10,2025,11,vida nocturna,espectaculos,musica,extremadura,caceres,18629.5,1215.5,3.95,4.33,1377,True
6828,ES,12,15,2025,11,vida nocturna,espectaculos,musica,galicia,a coruna,133826.0,799.25,3.74,4.21,5653,True
6829,ES,12,27,2025,11,vida nocturna,espectaculos,musica,galicia,lugo,160562.5,1099.0,4.18,4.28,502,True
6830,ES,12,32,2025,11,vida nocturna,espectaculos,musica,galicia,ourense,131784.0,1156.0,3.7,4.15,660,True
6831,ES,12,36,2025,11,vida nocturna,espectaculos,musica,galicia,pontevedra,47213.83,939.33,4.0,4.17,3092,True
6832,ES,04,07,2025,11,vida nocturna,espectaculos,musica,illes balears,illes balears,440478.61,1214.14,4.12,4.33,122452,True
6833,ES,17,26,2025,11,vida nocturna,espectaculos,musica,la rioja,la rioja,31981.67,1171.0,3.69,4.31,1866,True
6834,ES,16,01,2025,11,vida nocturna,espectaculos,musica,pais vasco,araba/alava,34271.0,1594.0,3.82,4.41,1138,True
6835,ES,16,48,2025,11,vida nocturna,espectaculos,musica,pais vasco,bizkaia,1523382.43,1783.71,4.21,4.31,5615,True
6836,ES,16,20,2025,11,vida nocturna,espectaculos,musica,pais vasco,gipuzkoa,155789.45,891.91,4.14,4.41,5503,True
6837,ES,03,33,2025,11,vida nocturna,espectaculos,musica,principado de asturias,asturias,229448.89,862.67,4.18,4.35,9626,True
6838,ES,14,30,2025,11,vida nocturna,espectaculos,musica,region de murcia,murcia,1121997.5,1208.5,3.62,4.2,1488,True
6839,ES,01,04,2025,11,vida nocturna,espectaculos,musicales,andalucia,almeria,49192.0,1118.0,3.72,4.19,5362,True
6840,ES,01,14,2025,11,vida nocturna,espectaculos,musicales,andalucia,cordoba,24656.0,184.0,4.3,4.29,1908,True
6841,ES,01,18,2025,11,vida nocturna,espectaculos,musicales,andalucia,granada,112723.0,754.0,3.92,4.37,10900,True
6842,ES,01,21,2025,11,vida nocturna,espectaculos,musicales,andalucia,huelva,89267.0,1003.0,4.03,4.11,1623,True
6843,ES,01,29,2025,11,vida nocturna,espectaculos,musicales,andalucia,malaga,520.0,40.0,4.3,4.43,56036,True
6844,ES,01,41,2025,11,vida nocturna,espectaculos,musicales,andalucia,sevilla,22971.0,1178.0,4.05,4.34,39053,True
6845,ES,02,50,2025,11,vida nocturna,espectaculos,musicales,aragon,zaragoza,314002.0,929.0,3.75,4.21,1614,True
6846,ES,05,35,2025,11,vida nocturna,espectaculos,musicales,canarias,las palmas,115967.0,1303.0,4.24,4.28,129544,True
6847,ES,05,38,2025,11,vida nocturna,espectaculos,musicales,canarias,santa cruz de tenerife,1675.0,207.5,4.06,4.26,62671,True
6848,ES,06,39,2025,11,vida nocturna,espectaculos,musicales,cantabria,cantabria,17028.0,198.0,4.02,4.27,5819,True
6849,ES,08,02,2025,11,vida nocturna,espectaculos,musicales,castilla - la mancha,albacete,2490544.0,1202.0,4.21,4.15,573,True
6850,ES,08,19,2025,11,vida nocturna,espectaculos,musicales,castilla - la mancha,guadalajara,43500.0,174.0,3.23,4.04,447,True
6851,ES,07,37,2025,11,vida nocturna,espectaculos,musicales,castilla y leon,salamanca,122976.0,1952.0,3.66,4.17,3701,True
6852,ES,07,42,2025,11,vida nocturna,espectaculos,musicales,castilla y leon,soria,156.0,156.0,4.2,3.97,154,True
6853,ES,07,47,2025,11,vida nocturna,espectaculos,musicales,castilla y leon,valladolid,40501.5,222.5,4.01,4.06,1293,True
6854,ES,09,08,2025,11,vida nocturna,espectaculos,musicales,cataluna,barcelona,435427.67,766.0,3.95,4.05,119743,True
6855,ES,13,28,2025,11,vida nocturna,espectaculos,musicales,comunidad de madrid,madrid,25720.0,933.5,3.85,4.1,100430,True
6856,ES,10,03,2025,11,vida nocturna,espectaculos,musicales,comunitat valenciana,alicante/alacant,4842.5,372.5,4.03,4.28,84389,True
6857,ES,10,46,2025,11,vida nocturna,espectaculos,musicales,comunitat valenciana,valencia/valencia,1676257.0,1067.0,3.72,4.15,9307,True
6858,ES,11,06,2025,11,vida nocturna,espectaculos,musicales,extremadura,badajoz,47652.0,209.0,4.31,4.29,2109,True
6859,ES,11,10,2025,11,vida nocturna,espectaculos,musicales,extremadura,caceres,122078.0,1969.0,3.95,4.33,1377,True
6860,ES,12,15,2025,11,vida nocturna,espectaculos,musicales,galicia,a coruna,2320.0,725.0,3.74,4.21,5653,True
6861,ES,04,07,2025,11,vida nocturna,espectaculos,musicales,illes balears,illes balears,46017.0,736.17,4.12,4.33,122452,True
6862,ES,17,26,2025,11,vida nocturna,espectaculos,musicales,la rioja,la rioja,175974.0,834.0,3.69,4.31,1866,True
6863,ES,16,20,2025,11,vida nocturna,espectaculos,musicales,pais vasco,gipuzkoa,106869.5,1215.5,4.14,4.41,5503,True
6864,ES,03,33,2025,11,vida nocturna,espectaculos,musicales,principado de asturias,asturias,2799.0,933.0,4.18,4.35,9626,True
6865,ES,14,30,2025,11,vida nocturna,espectaculos,musicales,region de murcia,murcia,130686.0,947.0,3.62,4.2,1488,True
6866,ES,09,08,2025,11,paisaje naturaleza,espectaculos,parques tematicos,cataluna,barcelona,10892.0,778.0,4.13,4.05,200444,True
6867,ES,01,04,2025,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,almeria,2954.0,639.0,4.32,4.19,23376,True
6868,ES,01,11,2025,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,cadiz,54907.5,2019.0,4.27,4.26,12350,True
6869,ES,01,14,2025,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,cordoba,6512.0,88.0,4.32,4.29,3767,True
6870,ES,01,18,2025,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,granada,8815.0,1075.0,4.52,4.37,18492,True
6871,ES,01,21,2025,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,huelva,2254302.0,477.0,4.12,4.11,8396,True
6872,ES,01,29,2025,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,malaga,30636.0,69.0,4.44,4.43,109648,True
6873,ES,01,41,2025,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,sevilla,60845.5,429.75,4.47,4.34,21476,True
6874,ES,02,22,2025,12,paisaje naturaleza,actividades,actividades infantiles,aragon,huesca,13573.0,1385.0,4.56,4.25,17445,True
6875,ES,02,50,2025,12,paisaje naturaleza,actividades,actividades infantiles,aragon,zaragoza,527136.0,969.0,4.36,4.21,5888,True
6876,ES,05,35,2025,12,paisaje naturaleza,actividades,actividades infantiles,canarias,las palmas,5430.0,80.0,4.34,4.28,200378,True
6877,ES,05,38,2025,12,paisaje naturaleza,actividades,actividades infantiles,canarias,santa cruz de tenerife,10186.5,204.0,4.31,4.26,190067,True
6878,ES,06,39,2025,12,paisaje naturaleza,actividades,actividades infantiles,cantabria,cantabria,2940.0,70.0,4.36,4.27,37946,True
6879,ES,08,16,2025,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,cuenca,3050.0,50.0,4.42,4.19,3251,True
6880,ES,08,45,2025,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,toledo,88074.0,2097.0,4.16,4.18,1715,True
6881,ES,07,05,2025,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,avila,4314.0,2157.0,4.56,4.23,1874,True
6882,ES,07,24,2025,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,leon,40842.0,2269.0,4.52,4.21,4506,True
6883,ES,07,34,2025,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,palencia,35071.0,2063.0,4.36,4.35,398,True
6884,ES,07,37,2025,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,salamanca,1091904.0,2068.0,4.39,4.17,3319,True
6885,ES,07,47,2025,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,valladolid,85543.86,1034.86,4.18,4.06,8696,True
6886,ES,09,08,2025,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,barcelona,422865.67,799.0,4.13,4.05,200444,True
6887,ES,09,17,2025,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,girona,580.0,145.0,4.38,4.24,61683,True
6888,ES,09,25,2025,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,lleida,108782.0,545.0,4.38,4.27,9898,True
6889,ES,09,43,2025,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,tarragona,11865.0,1465.0,4.26,4.2,33701,True
6890,ES,13,28,2025,12,paisaje naturaleza,actividades,actividades infantiles,comunidad de madrid,madrid,345001.71,1389.0,4.19,4.1,121795,True
6891,ES,10,03,2025,12,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,alicante/alacant,30241.83,932.83,4.36,4.28,82424,True
6892,ES,10,12,2025,12,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,castellon/castello,220242.0,1551.0,4.22,4.2,6934,True
6893,ES,10,46,2025,12,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,valencia/valencia,1027611.8,1103.8,4.23,4.15,90776,True
6894,ES,11,06,2025,12,paisaje naturaleza,actividades,actividades infantiles,extremadura,badajoz,758593.0,815.0,4.4,4.29,1116,True
6895,ES,11,10,2025,12,paisaje naturaleza,actividades,actividades infantiles,extremadura,caceres,25907.0,423.5,4.5,4.33,5814,True
6896,ES,12,15,2025,12,paisaje naturaleza,actividades,actividades infantiles,galicia,a coruna,31692.0,556.0,4.39,4.21,18974,True
6897,ES,12,32,2025,12,paisaje naturaleza,actividades,actividades infantiles,galicia,ourense,57155.0,805.0,4.42,4.15,1840,True
6898,ES,12,36,2025,12,paisaje naturaleza,actividades,actividades infantiles,galicia,pontevedra,166988.0,766.0,4.29,4.17,15699,True
6899,ES,04,07,2025,12,paisaje naturaleza,actividades,actividades infantiles,illes balears,illes balears,87064.91,1246.09,4.42,4.33,203636,True
6900,ES,16,01,2025,12,paisaje naturaleza,actividades,actividades infantiles,pais vasco,araba/alava,1579289.0,262.0,4.66,4.41,11468,True
6901,ES,16,48,2025,12,paisaje naturaleza,actividades,actividades infantiles,pais vasco,bizkaia,233389.25,1428.0,4.38,4.31,7925,True
6902,ES,16,20,2025,12,paisaje naturaleza,actividades,actividades infantiles,pais vasco,gipuzkoa,17485.0,65.0,4.61,4.41,26976,True
6903,ES,03,33,2025,12,paisaje naturaleza,actividades,actividades infantiles,principado de asturias,asturias,35418.4,1204.2,4.42,4.35,44006,True
6904,ES,01,18,2025,12,servicios,actividades,cursos,andalucia,granada,209309.0,5657.0,4.47,4.37,1868,True
6905,ES,01,29,2025,12,servicios,actividades,cursos,andalucia,malaga,145084.0,1577.0,4.62,4.43,51898,True
6906,ES,01,41,2025,12,servicios,actividades,cursos,andalucia,sevilla,1300.0,100.0,4.06,4.34,4859,True
6907,ES,02,50,2025,12,servicios,actividades,cursos,aragon,zaragoza,450.0,50.0,4.05,4.21,61,True
6908,ES,05,35,2025,12,servicios,actividades,cursos,canarias,las palmas,46494.0,574.0,3.72,4.28,2863,True
6909,ES,05,38,2025,12,servicios,actividades,cursos,canarias,santa cruz de tenerife,9855.0,1580.0,3.86,4.26,3753,True
6910,ES,08,02,2025,12,servicios,actividades,cursos,castilla - la mancha,albacete,1800.0,100.0,4.08,4.15,9,True
6911,ES,09,08,2025,12,servicios,actividades,cursos,cataluna,barcelona,1605604.0,4411.0,4.03,4.05,159935,True
6912,ES,13,28,2025,12,servicios,actividades,cursos,comunidad de madrid,madrid,1646674.0,6636.5,3.92,4.1,42370,True
6913,ES,15,31,2025,12,servicios,actividades,cursos,comunidad foral de navarra,navarra,14802.0,2467.0,1.93,4.23,108,True
6914,ES,10,03,2025,12,servicios,actividades,cursos,comunitat valenciana,alicante/alacant,675.0,500.0,3.73,4.28,29657,True
6915,ES,12,15,2025,12,servicios,actividades,cursos,galicia,a coruna,3320.0,415.0,4.04,4.21,605,True
6916,ES,12,36,2025,12,servicios,actividades,cursos,galicia,pontevedra,35854.0,2561.0,4.14,4.17,1424,True
6917,ES,04,07,2025,12,servicios,actividades,cursos,illes balears,illes balears,51726.0,1429.0,4.23,4.33,46354,True
6918,ES,16,01,2025,12,servicios,actividades,cursos,pais vasco,araba/alava,8500.0,100.0,5.0,4.41,18,True
6919,ES,16,48,2025,12,servicios,actividades,cursos,pais vasco,bizkaia,56123.0,4791.5,4.03,4.31,13509,True
6920,ES,16,20,2025,12,servicios,actividades,cursos,pais vasco,gipuzkoa,21689.0,943.0,3.84,4.41,140,True
6921,ES,14,30,2025,12,servicios,actividades,cursos,region de murcia,murcia,221503.0,4165.75,2.83,4.2,6,True
6922,ES,01,29,2025,12,paisaje naturaleza,actividades,deportes y aventuras,andalucia,malaga,33839.0,569.0,4.44,4.43,109648,True
6923,ES,01,41,2025,12,paisaje naturaleza,actividades,deportes y aventuras,andalucia,sevilla,16042.0,617.0,4.47,4.34,21476,True
6924,ES,02,50,2025,12,paisaje naturaleza,actividades,deportes y aventuras,aragon,zaragoza,77400.0,200.0,4.36,4.21,5888,True
6925,ES,05,38,2025,12,paisaje naturaleza,actividades,deportes y aventuras,canarias,santa cruz de tenerife,7491.0,355.5,4.31,4.26,190067,True
6926,ES,08,02,2025,12,paisaje naturaleza,actividades,deportes y aventuras,castilla - la mancha,albacete,450.0,90.0,4.38,4.15,3169,True
6927,ES,07,37,2025,12,paisaje naturaleza,actividades,deportes y aventuras,castilla y leon,salamanca,16506.0,917.0,4.39,4.17,3319,True
6928,ES,07,47,2025,12,paisaje naturaleza,actividades,deportes y aventuras,castilla y leon,valladolid,84502.0,1837.0,4.18,4.06,8696,True
6929,ES,09,08,2025,12,paisaje naturaleza,actividades,deportes y aventuras,cataluna,barcelona,227139.0,4898.5,4.13,4.05,200444,True
6930,ES,09,43,2025,12,paisaje naturaleza,actividades,deportes y aventuras,cataluna,tarragona,11831.0,685.0,4.26,4.2,33701,True
6931,ES,13,28,2025,12,paisaje naturaleza,actividades,deportes y aventuras,comunidad de madrid,madrid,377274.0,1362.0,4.19,4.1,121795,True
6932,ES,15,31,2025,12,paisaje naturaleza,actividades,deportes y aventuras,comunidad foral de navarra,navarra,158585.0,4025.0,4.33,4.23,7007,True
6933,ES,10,03,2025,12,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,alicante/alacant,96448.0,704.0,4.36,4.28,82424,True
6934,ES,10,46,2025,12,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,valencia/valencia,107039.33,2391.33,4.23,4.15,90776,True
6935,ES,11,06,2025,12,paisaje naturaleza,actividades,deportes y aventuras,extremadura,badajoz,12922.0,457.33,4.4,4.29,1116,True
6936,ES,11,10,2025,12,paisaje naturaleza,actividades,deportes y aventuras,extremadura,caceres,345681.0,1239.0,4.5,4.33,5814,True
6937,ES,04,07,2025,12,paisaje naturaleza,actividades,deportes y aventuras,illes balears,illes balears,6376.67,395.33,4.42,4.33,203636,True
6938,ES,16,01,2025,12,paisaje naturaleza,actividades,deportes y aventuras,pais vasco,araba/alava,33991.0,1789.0,4.66,4.41,11468,True
6939,ES,16,48,2025,12,paisaje naturaleza,actividades,deportes y aventuras,pais vasco,bizkaia,209950.0,1615.0,4.38,4.31,7925,True
6940,ES,16,20,2025,12,paisaje naturaleza,actividades,deportes y aventuras,pais vasco,gipuzkoa,1193133.0,2903.0,4.61,4.41,26976,True
6941,ES,03,33,2025,12,paisaje naturaleza,actividades,deportes y aventuras,principado de asturias,asturias,9332.0,9332.0,4.42,4.35,44006,True
6942,ES,01,18,2025,12,comida y bebida,actividades,gastronomia,andalucia,granada,47216.0,908.0,4.81,4.37,771,True
6943,ES,01,41,2025,12,comida y bebida,actividades,gastronomia,andalucia,sevilla,81162.0,1002.0,4.76,4.34,8170,True
6944,ES,02,50,2025,12,comida y bebida,actividades,gastronomia,aragon,zaragoza,13225.0,575.0,4.03,4.21,35,True
6945,ES,05,35,2025,12,comida y bebida,actividades,gastronomia,canarias,las palmas,8580.0,130.0,3.71,4.28,443,True
6946,ES,08,02,2025,12,comida y bebida,actividades,gastronomia,castilla - la mancha,albacete,39555.0,879.0,4.88,4.15,33,True
6947,ES,09,08,2025,12,comida y bebida,actividades,gastronomia,cataluna,barcelona,39373.4,1327.6,4.67,4.05,3911,True
6948,ES,09,17,2025,12,comida y bebida,actividades,gastronomia,cataluna,girona,16566.0,1004.0,4.57,4.24,183,True
6949,ES,13,28,2025,12,comida y bebida,actividades,gastronomia,comunidad de madrid,madrid,1151367.0,2289.0,4.71,4.1,5856,True
