año,mes,pais_origen,tipo_origen,ciudad_destino,pasajeros
2023,2,islandia,internacional,"palmas de gran canaria, las",2077
2023,2,islandia,internacional,tenerife,7381
2023,2,israel,internacional,barcelona,13682
2023,2,israel,internacional,madrid,16600
2023,2,italia,internacional,alacant/alicante,5772
2023,2,italia,internacional,barcelona,164704
2023,2,italia,internacional,fuerteventura,9392
2023,2,italia,internacional,girona,2152
2023,2,italia,internacional,lanzarote,8432
2023,2,italia,internacional,madrid,164859
2023,2,italia,internacional,mallorca,6229
2023,2,italia,internacional,malaga,24269
2023,2,italia,internacional,oviedo,1400
2023,2,italia,internacional,"palmas de gran canaria, las",10193
2023,2,italia,internacional,santander,4128
2023,2,italia,internacional,santiago de compostela,3379
2023,2,italia,internacional,sevilla,28228
2023,2,italia,internacional,tenerife,25852
2023,2,italia,internacional,valencia,41950
2023,2,italia,internacional,vitoria-gasteiz,1336
2023,2,italia,internacional,zaragoza,3439
2023,2,jordania,internacional,barcelona,1593
2023,2,jordania,internacional,madrid,2127
2023,2,kuwait,internacional,madrid,1569
2023,2,letonia,internacional,barcelona,2625
2023,2,letonia,internacional,madrid,749
2023,2,letonia,internacional,malaga,2312
2023,2,letonia,internacional,"palmas de gran canaria, las",939
2023,2,letonia,internacional,tenerife,3125
2023,2,lituania,internacional,alacant/alicante,1448
2023,2,lituania,internacional,barcelona,2786
2023,2,lituania,internacional,madrid,1439
2023,2,lituania,internacional,malaga,1456
2023,2,lituania,internacional,tenerife,880
2023,2,luxemburgo,internacional,barcelona,4284
2023,2,luxemburgo,internacional,fuerteventura,875
2023,2,luxemburgo,internacional,lanzarote,1394
2023,2,luxemburgo,internacional,madrid,4797
2023,2,luxemburgo,internacional,mallorca,969
2023,2,luxemburgo,internacional,malaga,1472
2023,2,luxemburgo,internacional,"palmas de gran canaria, las",2072
2023,2,luxemburgo,internacional,tenerife,2641
2023,2,libano,internacional,barcelona,471
2023,2,libano,internacional,madrid,912
2023,2,malta,internacional,barcelona,3876
2023,2,malta,internacional,madrid,5255
2023,2,marruecos,internacional,alacant/alicante,3508
2023,2,marruecos,internacional,barcelona,31375
2023,2,marruecos,internacional,bilbao,637
2023,2,marruecos,internacional,madrid,41213
2023,2,marruecos,internacional,mallorca,492
2023,2,marruecos,internacional,murcia,1268
2023,2,marruecos,internacional,malaga,14603
2023,2,marruecos,internacional,"palmas de gran canaria, las",5555
2023,2,marruecos,internacional,santander,1368
2023,2,marruecos,internacional,sevilla,6016
2023,2,marruecos,internacional,tenerife,1756
2023,2,marruecos,internacional,valencia,8231
2023,2,marruecos,internacional,zaragoza,1400
2023,2,mauritania,internacional,"palmas de gran canaria, las",2352
2023,2,moldavia,internacional,barcelona,1436
2023,2,montenegro,internacional,barcelona,1392
2023,2,mexico,internacional,barcelona,6580
2023,2,mexico,internacional,madrid,52676
2023,2,noruega,internacional,alacant/alicante,17267
2023,2,noruega,internacional,barcelona,3804
2023,2,noruega,internacional,fuerteventura,140
2023,2,noruega,internacional,lanzarote,568
2023,2,noruega,internacional,madrid,2359
2023,2,noruega,internacional,malaga,11111
2023,2,noruega,internacional,"palmas de gran canaria, las",20430
2023,2,noruega,internacional,tenerife,6641
2023,2,panama,internacional,madrid,11111
2023,2,paraguay,internacional,madrid,4675
2023,2,paises bajos,internacional,alacant/alicante,35482
2023,2,paises bajos,internacional,barcelona,58713
2023,2,paises bajos,internacional,bilbao,5429
2023,2,paises bajos,internacional,fuerteventura,5254
2023,2,paises bajos,internacional,ibiza,3748
2023,2,paises bajos,internacional,lanzarote,6386
2023,2,paises bajos,internacional,madrid,41239
2023,2,paises bajos,internacional,mallorca,3264
2023,2,paises bajos,internacional,malaga,41381
2023,2,paises bajos,internacional,oviedo,1270
2023,2,paises bajos,internacional,"palmas de gran canaria, las",18006
2023,2,paises bajos,internacional,santa cruz de la palma,640
2023,2,paises bajos,internacional,santiago de compostela,930
2023,2,paises bajos,internacional,sevilla,11097
2023,2,paises bajos,internacional,tenerife,16914
2023,2,paises bajos,internacional,valencia,17549
2023,2,peru,internacional,madrid,23932
2023,2,polonia,internacional,alacant/alicante,13430
2023,2,polonia,internacional,barcelona,20542
2023,2,polonia,internacional,fuerteventura,4980
2023,2,polonia,internacional,girona,1431
2023,2,polonia,internacional,madrid,10492
2023,2,polonia,internacional,malaga,12149
2023,2,polonia,internacional,"palmas de gran canaria, las",2184
2023,2,polonia,internacional,sevilla,1424
2023,2,polonia,internacional,tenerife,8360
2023,2,polonia,internacional,valencia,4567
2023,2,portugal,internacional,alacant/alicante,5724
2023,2,portugal,internacional,barcelona,70261
2023,2,portugal,internacional,bilbao,11487
2023,2,portugal,internacional,fuerteventura,2081
2023,2,portugal,internacional,madrid,126302
2023,2,portugal,internacional,malaga,8596
2023,2,portugal,internacional,"palmas de gran canaria, las",5281
2023,2,portugal,internacional,sevilla,9369
2023,2,portugal,internacional,tenerife,7139
2023,2,portugal,internacional,valencia,12374
2023,2,portugal,internacional,zaragoza,1424
2023,2,qatar,internacional,barcelona,13467
2023,2,qatar,internacional,madrid,16675
2023,2,reino unido,internacional,alacant/alicante,133918
2023,2,reino unido,internacional,almeria,2897
2023,2,reino unido,internacional,barcelona,142986
2023,2,reino unido,internacional,bilbao,14473
2023,2,reino unido,internacional,castello de la plana,1265
2023,2,reino unido,internacional,"coruna, a",1897
2023,2,reino unido,internacional,fuerteventura,57506
2023,2,reino unido,internacional,girona,1296
2023,2,reino unido,internacional,granada,1027
2023,2,reino unido,internacional,ibiza,1377
2023,2,reino unido,internacional,lanzarote,112804
2023,2,reino unido,internacional,madrid,129156
2023,2,reino unido,internacional,mallorca,28894
2023,2,reino unido,internacional,menorca,556
2023,2,reino unido,internacional,murcia,6629
2023,2,reino unido,internacional,malaga,116371
2023,2,reino unido,internacional,oviedo,4310
2023,2,reino unido,internacional,"palmas de gran canaria, las",65676
2023,2,reino unido,internacional,santa cruz de la palma,1052
2023,2,reino unido,internacional,santander,7032
2023,2,reino unido,internacional,santiago de compostela,6744
2023,2,reino unido,internacional,sevilla,20985
2023,2,reino unido,internacional,tenerife,194308
2023,2,reino unido,internacional,valencia,26103
2023,2,reino unido,internacional,zaragoza,3123
2023,2,republica checa,internacional,barcelona,10705
2023,2,republica checa,internacional,lanzarote,756
2023,2,republica checa,internacional,madrid,6699
2023,2,republica checa,internacional,malaga,2987
2023,2,republica checa,internacional,"palmas de gran canaria, las",804
2023,2,republica checa,internacional,tenerife,2414
2023,2,republica dominicana,internacional,madrid,24932
2023,2,republica eslovaca,internacional,lanzarote,728
2023,2,rumania,internacional,alacant/alicante,3528
2023,2,rumania,internacional,barcelona,15038
2023,2,rumania,internacional,castello de la plana,1715
2023,2,rumania,internacional,madrid,20734
2023,2,rumania,internacional,malaga,3380
2023,2,rumania,internacional,"palmas de gran canaria, las",904
2023,2,rumania,internacional,santander,1743
2023,2,rumania,internacional,sevilla,1783
2023,2,rumania,internacional,tenerife,1832
2023,2,rumania,internacional,valencia,6447
2023,2,rumania,internacional,zaragoza,4012
2023,2,senegal,internacional,barcelona,2285
2023,2,senegal,internacional,madrid,6015
2023,2,senegal,internacional,"palmas de gran canaria, las",1500
2023,2,serbia,internacional,barcelona,3281
2023,2,serbia,internacional,madrid,792
2023,2,serbia,internacional,malaga,920
2023,2,serbia,internacional,valencia,720
2023,2,suecia,internacional,alacant/alicante,11280
2023,2,suecia,internacional,barcelona,10379
2023,2,suecia,internacional,fuerteventura,2275
2023,2,suecia,internacional,lanzarote,1360
2023,2,suecia,internacional,madrid,3536
2023,2,suecia,internacional,mallorca,963
2023,2,suecia,internacional,malaga,16039
2023,2,suecia,internacional,"palmas de gran canaria, las",19102
2023,2,suecia,internacional,tenerife,8699
2023,2,suecia,internacional,valencia,1352
2023,2,suiza,internacional,alacant/alicante,9721
2023,2,suiza,internacional,barcelona,51665
2023,2,suiza,internacional,fuerteventura,3343
2023,2,suiza,internacional,lanzarote,2954
2023,2,suiza,internacional,madrid,45985
2023,2,suiza,internacional,mallorca,13328
2023,2,suiza,internacional,malaga,16420
2023,2,suiza,internacional,"palmas de gran canaria, las",8572
2023,2,suiza,internacional,santa cruz de la palma,312
2023,2,suiza,internacional,santiago de compostela,4358
2023,2,suiza,internacional,sevilla,2691
2023,2,suiza,internacional,tenerife,9790
2023,2,suiza,internacional,valencia,4663
2023,2,turquia,internacional,barcelona,20092
2023,2,turquia,internacional,bilbao,1457
2023,2,turquia,internacional,madrid,21429
2023,2,turquia,internacional,malaga,7750
2023,2,turquia,internacional,valencia,4667
2023,2,tunez,internacional,barcelona,695
2023,2,tunez,internacional,madrid,1142
2023,2,uruguay,internacional,madrid,10616
2023,2,venezuela,internacional,madrid,9052
2023,2,venezuela,internacional,tenerife,631
2023,3,albania,internacional,barcelona,3760
2023,3,albania,internacional,madrid,1621
2023,3,alemania,internacional,alacant/alicante,18530
2023,3,alemania,internacional,barcelona,127550
2023,3,alemania,internacional,bilbao,18839
2023,3,alemania,internacional,castello de la plana,334
2023,3,alemania,internacional,fuerteventura,51869
2023,3,alemania,internacional,girona,1964
2023,3,alemania,internacional,ibiza,2832
2023,3,alemania,internacional,jerez de la frontera,6158
2023,3,alemania,internacional,lanzarote,24212
2023,3,alemania,internacional,madrid,108442
2023,3,alemania,internacional,mallorca,168946
2023,3,alemania,internacional,malaga,36907
2023,3,alemania,internacional,oviedo,1564
2023,3,alemania,internacional,"palmas de gran canaria, las",69166
2023,3,alemania,internacional,reus,167
2023,3,alemania,internacional,santa cruz de la palma,5106
2023,3,alemania,internacional,santiago de compostela,1511
2023,3,alemania,internacional,sevilla,8859
2023,3,alemania,internacional,tenerife,79188
2023,3,alemania,internacional,valencia,24466
2023,3,alemania,internacional,vitoria-gasteiz,177
2023,3,angola,internacional,madrid,3085
2023,3,arabia saudi,internacional,barcelona,1873
2023,3,arabia saudi,internacional,madrid,4057
2023,3,argelia,internacional,barcelona,5387
2023,3,argelia,internacional,madrid,1055
2023,3,argentina,internacional,barcelona,6942
2023,3,argentina,internacional,madrid,34507
2023,3,austria,internacional,alacant/alicante,2845
2023,3,austria,internacional,barcelona,25799
2023,3,austria,internacional,fuerteventura,1864
2023,3,austria,internacional,ibiza,608
2023,3,austria,internacional,lanzarote,680
2023,3,austria,internacional,madrid,19879
2023,3,austria,internacional,mallorca,12666
2023,3,austria,internacional,malaga,8008
2023,3,austria,internacional,"palmas de gran canaria, las",3346
2023,3,austria,internacional,santander,1503
2023,3,austria,internacional,sevilla,1352
2023,3,austria,internacional,tenerife,7862
2023,3,austria,internacional,valencia,3298
2023,3,austria,internacional,zaragoza,1163
2023,3,bolivia,internacional,madrid,6970
2023,3,brasil,internacional,barcelona,3375
2023,3,brasil,internacional,madrid,31398
2023,3,bulgaria,internacional,alacant/alicante,1383
2023,3,bulgaria,internacional,barcelona,7499
2023,3,bulgaria,internacional,madrid,6500
2023,3,bulgaria,internacional,mallorca,449
2023,3,bulgaria,internacional,malaga,1951
2023,3,bulgaria,internacional,valencia,2437
2023,3,belgica,internacional,alacant/alicante,32240
2023,3,belgica,internacional,almeria,358
2023,3,belgica,internacional,barcelona,33431
2023,3,belgica,internacional,bilbao,1962
2023,3,belgica,internacional,castello de la plana,1521
2023,3,belgica,internacional,fuerteventura,1267
2023,3,belgica,internacional,girona,1255
2023,3,belgica,internacional,ibiza,660
2023,3,belgica,internacional,lanzarote,4760
2023,3,belgica,internacional,madrid,45927
2023,3,belgica,internacional,mallorca,3885
2023,3,belgica,internacional,menorca,332
2023,3,belgica,internacional,murcia,715
2023,3,belgica,internacional,malaga,24721
2023,3,belgica,internacional,oviedo,1400
2023,3,belgica,internacional,"palmas de gran canaria, las",9391
2023,3,belgica,internacional,reus,848
2023,3,belgica,internacional,santa cruz de la palma,472
2023,3,belgica,internacional,santander,3235
2023,3,belgica,internacional,santiago de compostela,1720
2023,3,belgica,internacional,sevilla,4752
2023,3,belgica,internacional,tenerife,19559
2023,3,belgica,internacional,valencia,12002
2023,3,belgica,internacional,vitoria-gasteiz,1360
2023,3,belgica,internacional,zaragoza,1584
2023,3,cabo verde,internacional,"palmas de gran canaria, las",3044
2023,3,cabo verde,internacional,tenerife,728
2023,3,canada,internacional,barcelona,1420
2023,3,canada,internacional,malaga,2852
2023,3,chile,internacional,barcelona,3108
2023,3,chile,internacional,madrid,16419
2023,3,china,internacional,madrid,5670
2023,3,chipre,internacional,fuerteventura,2700
2023,3,colombia,internacional,barcelona,5580
2023,3,colombia,internacional,madrid,58287
2023,3,corea,internacional,barcelona,5305
2023,3,costa rica,internacional,madrid,11017
2023,3,croacia,internacional,barcelona,1737
2023,3,croacia,internacional,malaga,1376
2023,3,cuba,internacional,madrid,19414
2023,3,dinamarca,internacional,alacant/alicante,10236
2023,3,dinamarca,internacional,barcelona,15925
2023,3,dinamarca,internacional,bilbao,1608
2023,3,dinamarca,internacional,fuerteventura,23280
2023,3,dinamarca,internacional,ibiza,146
2023,3,dinamarca,internacional,lanzarote,2292
2023,3,dinamarca,internacional,madrid,11054
2023,3,dinamarca,internacional,mallorca,7025
2023,3,dinamarca,internacional,malaga,24208
2023,3,dinamarca,internacional,"palmas de gran canaria, las",23451
2023,3,dinamarca,internacional,santa cruz de la palma,1780
2023,3,dinamarca,internacional,sevilla,1296
2023,3,dinamarca,internacional,tenerife,13012
2023,3,ecuador,internacional,madrid,15528
2023,3,egipto,internacional,alacant/alicante,118
2023,3,egipto,internacional,barcelona,4923
2023,3,egipto,internacional,bilbao,467
2023,3,egipto,internacional,madrid,5168
2023,3,egipto,internacional,mallorca,98
2023,3,egipto,internacional,malaga,324
2023,3,egipto,internacional,sevilla,131
2023,3,egipto,internacional,valladolid,153
2023,3,egipto,internacional,valencia,417
2023,3,el salvador,internacional,madrid,7581
2023,3,emiratos arabes unidos,internacional,barcelona,22794
2023,3,emiratos arabes unidos,internacional,madrid,19513
2023,3,emiratos arabes unidos,internacional,"palmas de gran canaria, las",208
2023,3,espana,nacional,alacant/alicante,89464
2023,3,espana,nacional,almeria,15425
2023,3,espana,nacional,badajoz,4380
2023,3,espana,nacional,barcelona,586719
2023,3,espana,nacional,bilbao,152140
2023,3,espana,nacional,burgos,334
2023,3,espana,nacional,castello de la plana,810
2023,3,espana,nacional,"coruna, a",50457
2023,3,espana,nacional,donostia/san sebastian,17045
2023,3,espana,nacional,fuerteventura,86770
2023,3,espana,nacional,granada,40069
2023,3,espana,nacional,ibiza,131618
2023,3,espana,nacional,jerez de la frontera,23701
2023,3,espana,nacional,lanzarote,121566
2023,3,espana,nacional,leon,1233
2023,3,espana,nacional,lleida,884
2023,3,espana,nacional,logrono,852
2023,3,espana,nacional,madrid,717132
2023,3,espana,nacional,mallorca,360962
2023,3,espana,nacional,melilla,22834
2023,3,espana,nacional,menorca,62726
2023,3,espana,nacional,murcia,1862
2023,3,espana,nacional,malaga,165929
