AÑO;MES;CCAA;TIPO_VIVIENDA;VIVIENDAS_TURISTICAS;PLAZAS;VALORACIONES;PLAZAS_POR_VIVIENDA_TURISTICA;PORCENTAJE_VIVIENDAS_TURISTICAS;PRECIO
2024;9;Comunidad de Madrid;No aplica;0;0;;;0,0;
2024;9;Comunidad de Madrid;Otros;24;13;0,83;0,54;0,0;140,96
2024;9;Comunitat Valenciana;Alternativo;656;2693;3,97;4,11;0,02;192,05
2024;9;Comunitat Valenciana;Apartamento;1524;5699;4,63;3,74;0,05;133,27
2024;9;Comunitat Valenciana;Casa entera;55762;290200;4,63;5,2;1,7;173,01
2024;9;Comunitat Valenciana;Habitación compartida;119;424;2,7;3,56;0,0;111,29
2024;9;Comunitat Valenciana;Habitación privada;7030;14817;4,44;2,11;0,21;123,21
2024;9;Comunitat Valenciana;No aplica;0;0;;;0,0;
2024;9;Comunitat Valenciana;Otros;52;24;0,27;0,46;0,0;185,67
2024;9;Extremadura;Alternativo;59;237;3,92;4,02;0,01;218,53
2024;9;Extremadura;Apartamento;128;470;4,45;3,67;0,02;122,77
2024;9;Extremadura;Casa entera;1494;8410;4,6;5,63;0,21;187,01
2024;9;Extremadura;Habitación compartida;10;60;1,5;6,0;0,0;128,7
2024;9;Extremadura;Habitación privada;408;1182;3,74;2,9;0,06;176,55
2024;9;Extremadura;No aplica;0;0;;;0,0;
2024;9;Extremadura;Otros;4;0;;0,0;0,0;130,75
2024;9;Galicia;Alternativo;433;1692;4,35;3,91;0,02;164,22
2024;9;Galicia;Apartamento;421;1502;4,46;3,57;0,02;145,02
2024;9;Galicia;Casa entera;16362;88015;4,75;5,38;0,93;155,81
2024;9;Galicia;Habitación compartida;103;484;3,91;4,7;0,01;117,31
2024;9;Galicia;Habitación privada;2143;5343;4,28;2,49;0,12;151,84
2024;9;Galicia;No aplica;0;0;;;0,0;
2024;9;Galicia;Otros;27;2;0,18;0,07;0,0;147,63
2024;9;Illes Balears;Alternativo;752;3029;4,44;4,03;0,12;610,06
2024;9;Illes Balears;Apartamento;391;1301;4,66;3,33;0,06;526,07
2024;9;Illes Balears;Casa entera;21828;133703;4,69;6,13;3,35;437,64
2024;9;Illes Balears;Habitación compartida;36;232;3,25;6,44;0,01;543,06
2024;9;Illes Balears;Habitación privada;2402;5523;4,63;2,3;0,37;452,6
2024;9;Illes Balears;No aplica;0;0;;;0,0;
2024;9;Illes Balears;Otros;59;2;0,08;0,03;0,01;305,37
2024;9;La Rioja;Alternativo;18;122;4,39;6,78;0,01;161,11
2024;9;La Rioja;Apartamento;70;279;4,81;3,99;0,03;120,54
2024;9;La Rioja;Casa entera;1102;6431;4,73;5,84;0,54;150,33
2024;9;La Rioja;Habitación compartida;2;6;2,5;3,0;0,0;82,0
2024;9;La Rioja;Habitación privada;177;472;3,99;2,67;0,09;134,46
2024;9;La Rioja;No aplica;0;0;;;0,0;
2024;9;Melilla;Alternativo;1;2;5,0;2,0;0,0;93,0
2024;9;Melilla;Apartamento;4;21;4,92;5,25;0,01;77,75
2024;9;Melilla;Casa entera;33;153;4,61;4,64;0,11;85,79
2024;9;Melilla;Habitación privada;6;12;3,27;2,0;0,02;77,17
2024;9;Melilla;No aplica;0;0;;;0,0;
2024;9;País Vasco;Alternativo;122;544;4,23;4,46;0,01;188,64
2024;9;País Vasco;Apartamento;150;517;4,67;3,45;0,01;147,68
2024;9;País Vasco;Casa entera;4618;21834;4,73;4,73;0,43;179,84
2024;9;País Vasco;Habitación compartida;49;102;2,98;2,08;0,0;138,61
2024;9;País Vasco;Habitación privada;1796;4041;4,53;2,25;0,17;153,13
2024;9;País Vasco;No aplica;0;0;;;0,0;
2024;9;País Vasco;Otros;11;4;0,45;0,36;0,0;149,36
2024;9;Principado de Asturias;Alternativo;113;427;4,39;3,78;0,02;161,67
2024;9;Principado de Asturias;Apartamento;243;819;4,55;3,37;0,04;144,55
2024;9;Principado de Asturias;Casa entera;7671;38994;4,71;5,08;1,14;156,15
2024;9;Principado de Asturias;Habitación compartida;49;275;4,32;5,61;0,01;137,33
2024;9;Principado de Asturias;Habitación privada;890;2235;4,36;2,51;0,13;141,92
2024;9;Principado de Asturias;No aplica;0;0;;;0,0;
2024;9;Región de Murcia;Alternativo;108;488;3,91;4,52;0,01;246,94
2024;9;Región de Murcia;Apartamento;95;350;4,53;3,68;0,01;179,87
2024;9;Región de Murcia;Casa entera;6992;36863;4,64;5,27;0,83;196,91
2024;9;Región de Murcia;Habitación compartida;27;121;3,01;4,48;0,0;104,41
2024;9;Región de Murcia;Habitación privada;727;1650;4,01;2,27;0,09;137,58
2024;9;Región de Murcia;No aplica;0;0;;;0,0;
2024;9;Región de Murcia;Otros;1;0;;0,0;0,0;142,0
2024;9;Total Nacional;Alternativo;6690;27530;4,28;4,12;0,03;239,68
2024;9;Total Nacional;Apartamento;9958;35606;4,61;3,58;0,04;175,86
2024;9;Total Nacional;Casa entera;330422;1706335;4,66;5,16;1,25;205,55
2024;9;Total Nacional;Habitación compartida;1479;4511;3,55;3,05;0,01;147,93
2024;9;Total Nacional;Habitación privada;50351;111476;4,43;2,21;0,19;164,45
2024;9;Total Nacional;No aplica;0;0;;;0,0;
2024;9;Total Nacional;Otros;328;115;0,37;0,35;0,0;201,08
2024;10;Andalucía;Alternativo;1417;6048;4,33;4,27;0,03;221,19
2024;10;Andalucía;Apartamento;2627;9287;4,63;3,54;0,06;167,74
2024;10;Andalucía;Casa entera;84256;428262;4,68;5,08;1,8;207,8
2024;10;Andalucía;Habitación compartida;130;382;3,66;2,94;0,0;174,45
2024;10;Andalucía;Habitación privada;7871;18905;4,48;2,4;0,17;162,21
2024;10;Andalucía;No aplica;0;0;;;0,0;
2024;10;Andalucía;Otros;59;19;0,49;0,32;0,0;175,92
2024;10;Aragón;Alternativo;108;455;3,94;4,21;0,01;156,9
2024;10;Aragón;Apartamento;160;637;4,56;3,98;0,02;149,68
2024;10;Aragón;Casa entera;4309;24689;4,67;5,73;0,53;175,82
2024;10;Aragón;Habitación compartida;14;39;2,3;2,79;0,0;102,79
2024;10;Aragón;Habitación privada;929;2547;4,17;2,74;0,11;118,26
2024;10;Aragón;No aplica;0;0;;;0,0;
2024;10;Aragón;Otros;3;0;;0,0;0,0;102,33
2024;10;Canarias;Alternativo;1133;3553;4,46;3,14;0,1;140,17
2024;10;Canarias;Apartamento;1090;3395;4,66;3,11;0,1;148,35
2024;10;Canarias;Casa entera;43482;181857;4,71;4,18;3,99;158,1
2024;10;Canarias;Habitación compartida;308;663;4,53;2,15;0,03;126,59
2024;10;Canarias;Habitación privada;3562;7721;4,55;2,17;0,33;143,92
2024;10;Canarias;No aplica;0;0;;;0,0;
2024;10;Canarias;Otros;29;23;0,8;0,79;0,0;126,79
2024;10;Cantabria;Alternativo;203;995;4,47;4,9;0,05;204,82
2024;10;Cantabria;Apartamento;179;647;4,62;3,61;0,05;250,98
2024;10;Cantabria;Casa entera;6226;33790;4,7;5,43;1,62;215,78
2024;10;Cantabria;Habitación compartida;38;161;3,35;4,24;0,01;189,55
2024;10;Cantabria;Habitación privada;985;2540;4,51;2,58;0,26;224,85
2024;10;Cantabria;No aplica;0;0;;;0,0;
2024;10;Cantabria;Otros;4;35;2,4;8,75;0,0;158,75
2024;10;Castilla - La Mancha;Alternativo;202;1026;4,08;5,08;0,02;235,85
2024;10;Castilla - La Mancha;Apartamento;157;572;4,59;3,64;0,01;154,7
2024;10;Castilla - La Mancha;Casa entera;3634;24613;4,63;6,77;0,28;193,83
2024;10;Castilla - La Mancha;Habitación compartida;24;86;1,69;3,58;0,0;190,42
2024;10;Castilla - La Mancha;Habitación privada;1081;2748;4,05;2,54;0,08;196,2
2024;10;Castilla - La Mancha;No aplica;0;0;;;0,0;
2024;10;Castilla - La Mancha;Otros;6;4;0,83;0,67;0,0;149,5
2024;10;Castilla y León;Alternativo;185;854;4,16;4,62;0,01;177,37
2024;10;Castilla y León;Apartamento;228;840;4,54;3,68;0,01;130,59
2024;10;Castilla y León;Casa entera;7115;44628;4,68;6,27;0,41;177,57
2024;10;Castilla y León;Habitación compartida;56;257;2,72;4,59;0,0;103,52
2024;10;Castilla y León;Habitación privada;1631;4285;4,16;2,63;0,09;118,59
2024;10;Castilla y León;No aplica;0;0;;;0,0;
2024;10;Castilla y León;Otros;11;5;;0,45;0,0;145,64
2024;10;Cataluña;Alternativo;891;4052;4,17;4,55;0,02;236,7
2024;10;Cataluña;Apartamento;1470;5579;4,64;3,8;0,04;180,05
2024;10;Cataluña;Casa entera;45407;252353;4,6;5,56;1,16;221,42
2024;10;Cataluña;Habitación compartida;191;406;3,57;2,13;0,0;144,63
2024;10;Cataluña;Habitación privada;9602;20286;4,46;2,11;0,25;157,79
2024;10;Cataluña;No aplica;0;0;;;0,0;
2024;10;Cataluña;Otros;37;1;0,13;0,03;0,0;202,49
2024;10;Ceuta;Alternativo;3;26;4,39;8,67;0,01;50,33
2024;10;Ceuta;Casa entera;26;103;3,88;3,96;0,09;368,42
2024;10;Ceuta;Habitación privada;17;42;4,27;2,47;0,06;58,76
2024;10;Ceuta;No aplica;0;0;;;0,0;
2024;10;Comunidad Foral de Navarra;Alternativo;45;212;4,5;4,71;0,01;171,13
2024;10;Comunidad Foral de Navarra;Apartamento;56;235;4,52;4,2;0,02;182,61
2024;10;Comunidad Foral de Navarra;Casa entera;1315;8488;4,68;6,45;0,4;219,92
2024;10;Comunidad Foral de Navarra;Habitación compartida;33;205;4,22;6,21;0,01;197,7
2024;10;Comunidad Foral de Navarra;Habitación privada;670;1601;4,35;2,39;0,2;178,7
2024;10;Comunidad Foral de Navarra;No aplica;0;0;;;0,0;
2024;10;Comunidad de Madrid;Alternativo;162;606;3,53;3,74;0,01;170,26
2024;10;Comunidad de Madrid;Apartamento;837;2970;4,53;3,55;0,03;193,87
2024;10;Comunidad de Madrid;Casa entera;15645;65337;4,6;4,18;0,53;166,38
2024;10;Comunidad de Madrid;Habitación compartida;322;653;3,46;2,03;0,01;134,46
2024;10;Comunidad de Madrid;Habitación privada;7677;14092;4,48;1,84;0,26;133,05
2024;10;Comunidad de Madrid;No aplica;0;0;;;0,0;
2024;10;Comunidad de Madrid;Otros;23;13;0,87;0,57;0,0;151,35
2024;10;Comunitat Valenciana;Alternativo;626;2585;3,95;4,13;0,02;187,71
2024;10;Comunitat Valenciana;Apartamento;1469;5503;4,65;3,75;0,04;135,09
2024;10;Comunitat Valenciana;Casa entera;53821;280016;4,64;5,2;1,64;171,4
2024;10;Comunitat Valenciana;Habitación compartida;131;443;2,74;3,38;0,0;103,53
2024;10;Comunitat Valenciana;Habitación privada;6866;14482;4,45;2,11;0,21;120,81
2024;10;Comunitat Valenciana;No aplica;0;0;;;0,0;
2024;10;Comunitat Valenciana;Otros;60;25;0,3;0,42;0,0;152,8
2024;10;Extremadura;Alternativo;58;235;3,92;4,05;0,01;224,95
2024;10;Extremadura;Apartamento;124;456;4,5;3,68;0,02;125,44
2024;10;Extremadura;Casa entera;1487;8269;4,59;5,56;0,21;186,5
2024;10;Extremadura;Habitación compartida;9;57;2,78;6,33;0,0;136,89
2024;10;Extremadura;Habitación privada;415;1203;3,73;2,9;0,06;175,81
2024;10;Extremadura;No aplica;0;0;;;0,0;
2024;10;Extremadura;Otros;1;0;;0,0;0,0;73,0
2024;10;Galicia;Alternativo;422;1642;4,34;3,89;0,02;162,85
2024;10;Galicia;Apartamento;409;1459;4,53;3,57;0,02;147,21
2024;10;Galicia;Casa entera;15707;84596;4,75;5,39;0,89;157,19
2024;10;Galicia;Habitación compartida;93;434;3,86;4,67;0,01;111,51
2024;10;Galicia;Habitación privada;2115;5284;4,19;2,5;0,12;151,92
2024;10;Galicia;No aplica;0;0;;;0,0;
2024;10;Galicia;Otros;4;2;1,21;0,5;0,0;139,0
2024;10;Illes Balears;Alternativo;715;2896;4,48;4,05;0,11;615,67
2024;10;Illes Balears;Apartamento;360;1207;4,65;3,35;0,06;508,16
2024;10;Illes Balears;Casa entera;21243;130107;4,68;6,12;3,26;428,74
2024;10;Illes Balears;Habitación compartida;29;225;3,05;7,76;0,0;576,28
2024;10;Illes Balears;Habitación privada;2215;5065;4,63;2,29;0,34;449,47
2024;10;Illes Balears;No aplica;0;0;;;0,0;
2024;10;Illes Balears;Otros;60;5;0,14;0,08;0,01;388,6
2024;10;La Rioja;Alternativo;19;114;4,69;6,0;0,01;146,74
2024;10;La Rioja;Apartamento;66;260;4,79;3,94;0,03;119,73
2024;10;La Rioja;Casa entera;1087;6365;4,74;5,86;0,53;152,18
2024;10;La Rioja;Habitación compartida;3;5;0,67;1,67;0,0;80,33
2024;10;La Rioja;Habitación privada;173;463;4,12;2,68;0,08;128,35
2024;10;La Rioja;No aplica;0;0;;;0,0;
2024;10;La Rioja;Otros;1;0;;0,0;0,0;332,0
2024;10;Melilla;Alternativo;1;2;5,0;2,0;0,0;93,0
2024;10;Melilla;Apartamento;4;21;4,92;5,25;0,01;77,75
2024;10;Melilla;Casa entera;31;143;4,77;4,61;0,11;87,52
2024;10;Melilla;Habitación privada;6;12;3,27;2,0;0,02;73,67
2024;10;Melilla;No aplica;0;0;;;0,0;
2024;10;País Vasco;Alternativo;127;552;4,3;4,35;0,01;184,87
2024;10;País Vasco;Apartamento;155;527;4,52;3,4;0,01;145,61
2024;10;País Vasco;Casa entera;4529;21416;4,73;4,73;0,42;177,84
2024;10;País Vasco;Habitación compartida;53;106;3,02;2,0;0,0;137,32
2024;10;País Vasco;Habitación privada;1753;4008;4,53;2,29;0,16;151,73
2024;10;País Vasco;No aplica;0;0;;;0,0;
2024;10;País Vasco;Otros;4;4;1,23;1,0;0,0;150,0
2024;10;Principado de Asturias;Alternativo;110;418;4,38;3,8;0,02;158,45
2024;10;Principado de Asturias;Apartamento;251;861;4,51;3,43;0,04;144,25
2024;10;Principado de Asturias;Casa entera;7419;37851;4,72;5,1;1,1;156,2
2024;10;Principado de Asturias;Habitación compartida;40;244;4,22;6,1;0,01;123,93
2024;10;Principado de Asturias;Habitación privada;858;2182;4,33;2,54;0,13;139,07
2024;10;Principado de Asturias;No aplica;0;0;;;0,0;
2024;10;Principado de Asturias;Otros;4;0;;0,0;0,0;114,75
2024;10;Región de Murcia;Alternativo;110;507;4,01;4,61;0,01;246,24
2024;10;Región de Murcia;Apartamento;95;353;4,52;3,72;0,01;183,53
2024;10;Región de Murcia;Casa entera;6946;36540;4,65;5,26;0,82;203,14
2024;10;Región de Murcia;Habitación compartida;35;149;2,45;4,26;0,0;105,69
2024;10;Región de Murcia;Habitación privada;718;1628;4,11;2,27;0,09;124,53
2024;10;Región de Murcia;No aplica;0;0;;;0,0;
2024;10;Región de Murcia;Otros;5;0;;0,0;0,0;163,4
2024;10;Total Nacional;Alternativo;6537;26778;4,27;4,1;0,02;239,85
2024;10;Total Nacional;Apartamento;9737;34809;4,62;3,57;0,04;175,0
2024;10;Total Nacional;Casa entera;323685;1669423;4,67;5,16;1,22;203,99
2024;10;Total Nacional;Habitación compartida;1509;4515;3,58;2,99;0,01;143,26
2024;10;Total Nacional;Habitación privada;49144;109094;4,43;2,22;0,19;160,76
2024;10;Total Nacional;No aplica;0;0;;;0,0;
2024;10;Total Nacional;Otros;311;136;0,41;0,44;0,0;205,12
2024;11;Andalucía;Alternativo;1434;6093;4,33;4,25;0,03;130,9
2024;11;Andalucía;Apartamento;2544;8946;4,63;3,52;0,05;122,21
2024;11;Andalucía;Casa entera;82911;420847;4,69;5,08;1,77;208,28
2024;11;Andalucía;Habitación compartida;130;385;3,71;2,96;0,0;51,39
2024;11;Andalucía;Habitación privada;7735;18496;4,47;2,39;0,17;97,94
2024;11;Andalucía;No aplica;0;0;;;0,0;
2024;11;Andalucía;Otros;36;22;0,68;0,61;0,0;85,06
2024;11;Aragón;Alternativo;109;500;4,14;4,59;0,01;111,3
2024;11;Aragón;Apartamento;171;682;4,54;3,99;0,02;127,81
2024;11;Aragón;Casa entera;4251;24465;4,68;5,76;0,52;179,08
2024;11;Aragón;Habitación compartida;15;55;2,45;3,67;0,0;32,8
2024;11;Aragón;Habitación privada;893;2487;4,14;2,78;0,11;82,19
2024;11;Aragón;No aplica;0;0;;;0,0;
2024;11;Aragón;Otros;1;0;;0,0;0,0;114,0
2024;11;Canarias;Alternativo;1123;3535;4,51;3,15;0,1;96,61
2024;11;Canarias;Apartamento;1049;3256;4,68;3,1;0,1;121,34
2024;11;Canarias;Casa entera;42687;178355;4,72;4,18;3,92;162,17
2024;11;Canarias;Habitación compartida;336;713;4,37;2,12;0,03;33,12
2024;11;Canarias;Habitación privada;3488;7491;4,57;2,15;0,32;109,96
2024;11;Canarias;No aplica;0;0;;;0,0;
2024;11;Canarias;Otros;8;18;2,85;2,25;0,0;55,63
2024;11;Cantabria;Alternativo;202;993;4,49;4,92;0,05;191,13
2024;11;Cantabria;Apartamento;164;613;4,66;3,74;0,04;3565,23
2024;11;Cantabria;Casa entera;5972;32544;4,7;5,45;1,56;222,96
2024;11;Cantabria;Habitación compartida;36;159;3,42;4,42;0,01;35,5
2024;11;Cantabria;Habitación privada;901;2359;4,52;2,62;0,23;91,28
2024;11;Cantabria;No aplica;0;0;;;0,0;
2024;11;Cantabria;Otros;3;35;3,2;11,67;0,0;729,67
2024;11;Castilla - La Mancha;Alternativo;204;1009;4,07;4,95;0,02;201,19
2024;11;Castilla - La Mancha;Apartamento;149;535;4,56;3,59;0,01;154,7
2024;11;Castilla - La Mancha;Casa entera;3656;24877;4,62;6,8;0,28;203,03
2024;11;Castilla - La Mancha;Habitación compartida;19;57;1,5;3,0;0,0;84,84
2024;11;Castilla - La Mancha;Habitación privada;1061;2752;4,09;2,59;0,08;121,15
2024;11;Castilla - La Mancha;No aplica;0;0;;;0,0;
2024;11;Castilla - La Mancha;Otros;4;4;1,25;1,0;0,0;79,25
2024;11;Castilla y León;Alternativo;183;858;4,18;4,69;0,01;159,54
2024;11;Castilla y León;Apartamento;232;853;4,53;3,68;0,01;97,65
2024;11;Castilla y León;Casa entera;7033;44385;4,68;6,31;0,4;182,24
2024;11;Castilla y León;Habitación compartida;58;256;3,52;4,41;0,0;39,62
2024;11;Castilla y León;Habitación privada;1665;4353;4,14;2,61;0,09;79,47
2024;11;Castilla y León;No aplica;0;0;;;0,0;
2024;11;Castilla y León;Otros;4;5;;1,25;0,0;51,5
2024;11;Cataluña;Alternativo;905;4154;4,18;4,59;0,02;186,99
2024;11;Cataluña;Apartamento;1401;5355;4,65;3,82;0,04;156,62
2024;11;Cataluña;Casa entera;43536;243053;4,62;5,58;1,11;226,58
2024;11;Cataluña;Habitación compartida;192;403;3,77;2,1;0,0;43,88
2024;11;Cataluña;Habitación privada;9194;19835;4,49;2,16;0,24;93,71
2024;11;Cataluña;No aplica;0;0;;;0,0;
2024;11;Cataluña;Otros;15;1;0,31;0,07;0,0;172,2
2024;11;Ceuta;Alternativo;4;28;3,32;7,0;0,01;46,25
2024;11;Ceuta;Casa entera;29;108;3,65;3,72;0,1;384,97
2024;11;Ceuta;Habitación privada;19;44;4,33;2,32;0,07;55,42
2024;11;Ceuta;No aplica;0;0;;;0,0;
2024;11;Comunidad Foral de Navarra;Alternativo;48;218;4,47;4,54;0,01;145,06
2024;11;Comunidad Foral de Navarra;Apartamento;54;228;4,51;4,22;0,02;117,74
2024;11;Comunidad Foral de Navarra;Casa entera;1315;8599;4,67;6,54;0,4;215,41
2024;11;Comunidad Foral de Navarra;Habitación compartida;34;213;4,24;6,26;0,01;172,88
2024;11;Comunidad Foral de Navarra;Habitación privada;651;1559;4,3;2,39;0,2;100,68
2024;11;Comunidad Foral de Navarra;No aplica;0;0;;;0,0;
2024;11;Comunidad de Madrid;Alternativo;154;583;3,6;3,79;0,01;182,73
2024;11;Comunidad de Madrid;Apartamento;822;2885;4,58;3,51;0,03;221,42
2024;11;Comunidad de Madrid;Casa entera;15597;65051;4,6;4,17;0,53;181,44
2024;11;Comunidad de Madrid;Habitación compartida;317;652;3,53;2,06;0,01;70,77
2024;11;Comunidad de Madrid;Habitación privada;7577;13916;4,49;1,84;0,26;82,76
2024;11;Comunidad de Madrid;No aplica;0;0;;;0,0;
2024;11;Comunidad de Madrid;Otros;14;15;1,4;1,07;0,0;123,64
2024;11;Comunitat Valenciana;Alternativo;611;2573;3,94;4,21;0,02;151,03
2024;11;Comunitat Valenciana;Apartamento;1451;5420;4,63;3,74;0,04;101,54
2024;11;Comunitat Valenciana;Casa entera;52286;272227;4,65;5,21;1,59;177,03
2024;11;Comunitat Valenciana;Habitación compartida;126;437;2,63;3,47;0,0;57,52
2024;11;Comunitat Valenciana;Habitación privada;6667;14109;4,44;2,12;0,2;70,24
2024;11;Comunitat Valenciana;No aplica;0;0;;;0,0;
2024;11;Comunitat Valenciana;Otros;17;25;1,05;1,47;0,0;86,82
2024;11;Extremadura;Alternativo;65;262;3,65;4,03;0,01;116,45
2024;11;Extremadura;Apartamento;128;475;4,55;3,71;0,02;100,29
2024;11;Extremadura;Casa entera;1462;8158;4,6;5,58;0,21;185,32
2024;11;Extremadura;Habitación compartida;7;55;2,14;7,86;0,0;75,29
2024;11;Extremadura;Habitación privada;414;1146;3,59;2,77;0,06;189,07
2024;11;Extremadura;No aplica;0;0;;;0,0;
2024;11;Galicia;Alternativo;417;1616;4,31;3,88;0,02;138,44
2024;11;Galicia;Apartamento;411;1455;4,53;3,54;0,02;134,18
2024;11;Galicia;Casa entera;15448;83152;4,75;5,38;0,88;163,13
2024;11;Galicia;Habitación compartida;86;401;3,96;4,66;0,0;28,92
2024;11;Galicia;Habitación privada;2077;5199;4,11;2,5;0,12;93,35
2024;11;Galicia;No aplica;0;0;;;0,0;
2024;11;Galicia;Otros;8;2;0,61;0,25;0,0;70,38
2024;11;Illes Balears;Alternativo;661;2719;4,38;4,11;0,1;464,09
2024;11;Illes Balears;Apartamento;409;1415;4,59;3,46;0,06;640,84
2024;11;Illes Balears;Casa entera;20108;123879;4,69;6,16;3,08;437,15
2024;11;Illes Balears;Habitación compartida;12;34;2,42;2,83;0,0;67,83
2024;11;Illes Balears;Habitación privada;2018;4604;4,57;2,28;0,31;321,43
2024;11;Illes Balears;No aplica;0;0;;;0,0;
2024;11;Illes Balears;Otros;5;2;0,93;0,4;0,0;121,2
2024;11;La Rioja;Alternativo;21;131;4,13;6,24;0,01;200,52
2024;11;La Rioja;Apartamento;62;248;4,72;4,0;0,03;104,52
2024;11;La Rioja;Casa entera;1097;6435;4,74;5,87;0,53;155,82
2024;11;La Rioja;Habitación compartida;2;3;1,0;1,5;0,0;40,0
2024;11;La Rioja;Habitación privada;166;449;4,09;2,7;0,08;80,05
2024;11;La Rioja;No aplica;0;0;;;0,0;
2024;11;Melilla;Apartamento;4;21;4,91;5,25;0,01;72,5
2024;11;Melilla;Casa entera;30;143;4,45;4,77;0,1;85,5
2024;11;Melilla;Habitación privada;7;14;2,8;2,0;0,02;15,86
2024;11;Melilla;No aplica;0;0;;;0,0;
2024;11;País Vasco;Alternativo;123;531;4,32;4,32;0,01;180,95
2024;11;País Vasco;Apartamento;151;519;4,71;3,44;0,01;112,56
2024;11;País Vasco;Casa entera;4432;21034;4,74;4,75;0,41;194,74
2024;11;País Vasco;Habitación compartida;53;111;2,94;2,09;0,0;25,75
2024;11;País Vasco;Habitación privada;1705;3903;4,52;2,29;0,16;89,68
2024;11;País Vasco;No aplica;0;0;;;0,0;
2024;11;País Vasco;Otros;4;4;1,23;1,0;0,0;82,0
2024;11;Principado de Asturias;Alternativo;106;414;4,38;3,91;0,02;127,02
2024;11;Principado de Asturias;Apartamento;227;771;4,64;3,4;0,03;106,76
2024;11;Principado de Asturias;Casa entera;7212;36904;4,73;5,12;1,07;161,78
2024;11;Principado de Asturias;Habitación compartida;42;236;3,9;5,62;0,01;37,14
2024;11;Principado de Asturias;Habitación privada;836;2117;4,24;2,53;0,12;92,21
2024;11;Principado de Asturias;No aplica;0;0;;;0,0;
2024;11;Región de Murcia;Alternativo;108;483;3,96;4,47;0,01;127,34
2024;11;Región de Murcia;Apartamento;95;351;4,53;3,69;0,01;88,05
2024;11;Región de Murcia;Casa entera;6949;36498;4,66;5,25;0,82;200,26
2024;11;Región de Murcia;Habitación compartida;34;134;2,82;3,94;0,0;27,91
2024;11;Región de Murcia;Habitación privada;720;1590;4,09;2,21;0,09;68,14
2024;11;Región de Murcia;No aplica;0;0;;;0,0;
2024;11;Total Nacional;Alternativo;6478;26700;4,27;4,12;0,02;175,94
2024;11;Total Nacional;Apartamento;9524;34028;4,62;3,57;0,04;213,36
2024;11;Total Nacional;Casa entera;316011;1630714;4,67;5,16;1,19;208,0
2024;11;Total Nacional;Habitación compartida;1499;4304;3,64;2,87;0,01;50,2
2024;11;Total Nacional;Habitación privada;47794;106423;4,42;2,23;0,18;100,31
2024;11;Total Nacional;No aplica;0;0;;;0,0;
2024;11;Total Nacional;Otros;119;133;0,99;1,12;0,0;114,45
2024;12;Andalucía;Alternativo;1484;6317;4,35;4,26;0,03;407,57
2024;12;Andalucía;Apartamento;2530;8869;4,62;3,51;0,05;189,85
2024;12;Andalucía;Casa entera;83054;421334;4,69;5,07;1,78;218,58
2024;12;Andalucía;Habitación compartida;135;381;3,81;2,82;0,0;49,04
2024;12;Andalucía;Habitación privada;7732;18552;4,47;2,4;0,17;100,63
2024;12;Andalucía;No aplica;0;0;;;0,0;
2024;12;Andalucía;Otros;7;19;1,43;2,71;0,0;121,86
2024;12;Aragón;Alternativo;107;477;4,07;4,46;0,01;148,46
2024;12;Aragón;Apartamento;175;684;4,56;3,91;0,02;140,83
2024;12;Aragón;Casa entera;4306;24765;4,69;5,75;0,53;187,4
2024;12;Aragón;Habitación compartida;14;60;2,42;4,29;0,0;62,29
2024;12;Aragón;Habitación privada;877;2452;4,1;2,8;0,11;88,17
2024;12;Aragón;No aplica;0;0;;;0,0;
2024;12;Canarias;Alternativo;1120;3565;4,54;3,18;0,1;104,39
2024;12;Canarias;Apartamento;1038;3219;4,7;3,1;0,1;128,13
2024;12;Canarias;Casa entera;42424;177204;4,72;4,18;3,9;166,55
2024;12;Canarias;Habitación compartida;353;839;4,37;2,38;0,03;45,52
2024;12;Canarias;Habitación privada;3456;7432;4,59;2,15;0,32;92,66
2024;12;Canarias;No aplica;0;0;;;0,0;
2024;12;Canarias;Otros;16;18;1,42;1,13;0,0;72,56
2024;12;Cantabria;Alternativo;224;1071;4,51;4,78;0,06;277,77
2024;12;Cantabria;Apartamento;165;609;4,66;3,69;0,04;890,96
2024;12;Cantabria;Casa entera;5909;32326;4,71;5,47;1,54;219,2
2024;12;Cantabria;Habitación compartida;35;158;3,38;4,51;0,01;50,74
2024;12;Cantabria;Habitación privada;899;2331;4,49;2,59;0,23;93,48
2024;12;Cantabria;No aplica;0;0;;;0,0;
2024;12;Cantabria;Otros;4;35;2,4;8,75;0,0;862,5
2024;12;Castilla - La Mancha;Alternativo;215;1022;4,15;4,75;0,02;195,92
2024;12;Castilla - La Mancha;Apartamento;151;545;4,57;3,61;0,01;161,23
2024;12;Castilla - La Mancha;Casa entera;3678;24996;4,63;6,8;0,28;211,82
