AÑO;MES;PAIS_ORIGEN;CIUDAD_DESTINO;TIPO_ORIGEN;PASAJEROS;VARIACION_INTERANUAL
2023;1;Túnez;Barcelona;Internacional;766;245,05
2023;1;Túnez;Madrid;Internacional;1192;78,18
2023;1;Uruguay;Madrid;Internacional;11735;51,61
2023;1;Venezuela;Madrid;Internacional;10735;1181,03
2023;1;Venezuela;Tenerife;Internacional;542;0,0
2023;2;Albania;Barcelona;Internacional;3092;53,22
2023;2;Albania;Madrid;Internacional;1475;4,61
2023;2;Alemania;Alacant/Alicante;Internacional;13723;28,53
2023;2;Alemania;Barcelona;Internacional;100307;69,0
2023;2;Alemania;Bilbao;Internacional;14819;74,05
2023;2;Alemania;Fuerteventura;Internacional;47904;37,55
2023;2;Alemania;Ibiza;Internacional;705;240,58
2023;2;Alemania;Jerez de la Frontera;Internacional;1133;83,63
2023;2;Alemania;Lanzarote;Internacional;21941;41,01
2023;2;Alemania;Madrid;Internacional;89655;37,44
2023;2;Alemania;Mallorca;Internacional;103127;25,51
2023;2;Alemania;Málaga;Internacional;28317;3,52
2023;2;Alemania;Oviedo;Internacional;1376;0,0
2023;2;Alemania;Palmas de Gran Canaria, Las;Internacional;64269;54,17
2023;2;Alemania;Santa Cruz de la Palma;Internacional;2819;153,05
2023;2;Alemania;Santiago de Compostela;Internacional;1360;0,0
2023;2;Alemania;Sevilla;Internacional;7334;52,73
2023;2;Alemania;Tenerife;Internacional;71983;53,54
2023;2;Alemania;València;Internacional;17171;17,71
2023;2;Angola;Madrid;Internacional;2758;0,0
2023;2;Arabia Saudí;Barcelona;Internacional;1616;0,0
2023;2;Arabia Saudí;Madrid;Internacional;3625;67,67
2023;2;Argelia;Barcelona;Internacional;4451;22,82
2023;2;Argelia;Madrid;Internacional;837;63,8
2023;2;Argentina;Barcelona;Internacional;7476;85,42
2023;2;Argentina;Madrid;Internacional;31373;50,56
2023;2;Austria;Alacant/Alicante;Internacional;2020;8,19
2023;2;Austria;Barcelona;Internacional;19673;105,63
2023;2;Austria;Fuerteventura;Internacional;1892;74,54
2023;2;Austria;Lanzarote;Internacional;679;7,44
2023;2;Austria;Madrid;Internacional;16470;65,91
2023;2;Austria;Mallorca;Internacional;6698;-1,31
2023;2;Austria;Málaga;Internacional;6326;27,0
2023;2;Austria;Palmas de Gran Canaria, Las;Internacional;3410;-5,3
2023;2;Austria;Santander;Internacional;1169;-5,73
2023;2;Austria;Sevilla;Internacional;1165;-5,44
2023;2;Austria;Tenerife;Internacional;7222;36,42
2023;2;Austria;València;Internacional;2304;-3,19
2023;2;Austria;Zaragoza;Internacional;1320;11,49
2023;2;Bolivia;Madrid;Internacional;6001;107,72
2023;2;Brasil;Barcelona;Internacional;2448;53,0
2023;2;Brasil;Madrid;Internacional;27796;66,54
2023;2;Bulgaria;Alacant/Alicante;Internacional;1334;99,7
2023;2;Bulgaria;Barcelona;Internacional;6152;46,13
2023;2;Bulgaria;Madrid;Internacional;5061;56,83
2023;2;Bulgaria;Mallorca;Internacional;185;56,78
2023;2;Bulgaria;Málaga;Internacional;1590;0,0
2023;2;Bulgaria;València;Internacional;1476;12,5
2023;2;Bélgica;Alacant/Alicante;Internacional;27432;59,64
2023;2;Bélgica;Barcelona;Internacional;29235;44,35
2023;2;Bélgica;Bilbao;Internacional;2057;159,72
2023;2;Bélgica;Castelló de la Plana;Internacional;1336;0,0
2023;2;Bélgica;Fuerteventura;Internacional;1472;112,72
2023;2;Bélgica;Lanzarote;Internacional;4744;41,87
2023;2;Bélgica;Madrid;Internacional;39862;36,7
2023;2;Bélgica;Mallorca;Internacional;2696;2,74
2023;2;Bélgica;Málaga;Internacional;20845;21,4
2023;2;Bélgica;Oviedo;Internacional;1384;0,0
2023;2;Bélgica;Palmas de Gran Canaria, Las;Internacional;9158;10,91
2023;2;Bélgica;Santa Cruz de la Palma;Internacional;468;0,0
2023;2;Bélgica;Santander;Internacional;2060;-15,85
2023;2;Bélgica;Santiago de Compostela;Internacional;1352;0,0
2023;2;Bélgica;Sevilla;Internacional;4200;30,43
2023;2;Bélgica;Tenerife;Internacional;18827;29,73
2023;2;Bélgica;València;Internacional;10207;33,34
2023;2;Bélgica;Vitoria-Gasteiz;Internacional;1336;0,0
2023;2;Bélgica;Zaragoza;Internacional;1408;14,29
2023;2;Cabo Verde;Palmas de Gran Canaria, Las;Internacional;2976;313,33
2023;2;Cabo Verde;Tenerife;Internacional;736;-50,14
2023;2;Canadá;Málaga;Internacional;2132;207,65
2023;2;Chile;Barcelona;Internacional;4144;0,0
2023;2;Chile;Madrid;Internacional;14887;20,47
2023;2;China;Madrid;Internacional;3806;2074,86
2023;2;Chipre;Fuerteventura;Internacional;252;0,0
2023;2;Colombia;Barcelona;Internacional;4564;-4,12
2023;2;Colombia;Madrid;Internacional;51820;26,85
2023;2;Corea;Barcelona;Internacional;4754;2632,18
2023;2;Costa Rica;Madrid;Internacional;9386;38,46
2023;2;Croacia;Barcelona;Internacional;455;0,0
2023;2;Croacia;Málaga;Internacional;1352;4,81
2023;2;Cuba;Madrid;Internacional;17268;72,28
2023;2;Dinamarca;Alacant/Alicante;Internacional;9329;21,09
2023;2;Dinamarca;Barcelona;Internacional;13172;56,07
2023;2;Dinamarca;Bilbao;Internacional;1125;0,0
2023;2;Dinamarca;Fuerteventura;Internacional;3181;98,81
2023;2;Dinamarca;Lanzarote;Internacional;804;-23,72
2023;2;Dinamarca;Madrid;Internacional;8788;42,13
2023;2;Dinamarca;Mallorca;Internacional;1374;-25,77
2023;2;Dinamarca;Málaga;Internacional;21265;15,78
2023;2;Dinamarca;Palmas de Gran Canaria, Las;Internacional;15295;11,03
2023;2;Dinamarca;Santa Cruz de la Palma;Internacional;154;0,0
2023;2;Dinamarca;Sevilla;Internacional;1384;-0,57
2023;2;Dinamarca;Tenerife;Internacional;9668;44,82
2023;2;Ecuador;Madrid;Internacional;14184;24,52
2023;2;Egipto;Almería;Internacional;173;0,0
2023;2;Egipto;Barcelona;Internacional;3933;156,89
2023;2;Egipto;Bilbao;Internacional;459;0,0
2023;2;Egipto;Logroño;Internacional;97;0,0
2023;2;Egipto;Madrid;Internacional;3740;60,65
2023;2;Egipto;Mallorca;Internacional;174;0,0
2023;2;Egipto;Málaga;Internacional;489;0,0
2023;2;Egipto;Pamplona/Iruña;Internacional;79;0,0
2023;2;Egipto;València;Internacional;408;0,0
2023;2;Egipto;Vitoria-Gasteiz;Internacional;86;0,0
2023;2;Egipto;Zaragoza;Internacional;101;0,0
2023;2;El Salvador;Madrid;Internacional;6788;53,64
2023;2;Emiratos Árabes Unidos;Barcelona;Internacional;20334;68,84
2023;2;Emiratos Árabes Unidos;Madrid;Internacional;17194;18,36
2023;2;Eslovenia;Barcelona;Internacional;68;0,0
2023;2;España;Alacant/Alicante;Nacional;73625;57,27
2023;2;España;Almería;Nacional;11733;60,48
2023;2;España;Badajoz;Nacional;3392;183,38
2023;2;España;Barcelona;Nacional;505888;43,31
2023;2;España;Bilbao;Nacional;125228;45,01
2023;2;España;Burgos;Nacional;213;0,0
2023;2;España;Castelló de la Plana;Nacional;663;0,0
2023;2;España;Coruña, A;Nacional;42029;63,01
2023;2;España;Donostia/San Sebastián;Nacional;14394;66,93
2023;2;España;Fuerteventura;Nacional;79912;21,3
2023;2;España;Girona;Nacional;60;0,0
2023;2;España;Granada;Nacional;35728;63,54
2023;2;España;Ibiza;Nacional;104992;23,72
2023;2;España;Jerez de la Frontera;Nacional;19862;66,78
2023;2;España;Lanzarote;Nacional;113169;43,13
2023;2;España;León;Nacional;1075;73,95
2023;2;España;Lleida;Nacional;780;77,27
2023;2;España;Logroño;Nacional;572;204,26
2023;2;España;Madrid;Nacional;641139;37,63
2023;2;España;Mallorca;Nacional;300551;33,22
2023;2;España;Melilla;Nacional;20232;32,82
2023;2;España;Menorca;Nacional;48093;38,9
2023;2;España;Murcia;Nacional;1195;4,18
2023;2;España;Málaga;Nacional;134069;34,3
2023;2;España;Oviedo;Nacional;47041;48,36
2023;2;España;Palmas de Gran Canaria, Las;Nacional;275677;26,81
2023;2;España;Pamplona/Iruña;Nacional;8066;49,34
2023;2;España;San Sebastián de la Gomera;Nacional;3892;57,95
2023;2;España;Santa Cruz de la Palma;Nacional;45753;41,98
2023;2;España;Santander;Nacional;18716;32,18
2023;2;España;Santiago de Compostela;Nacional;81065;28,4
2023;2;España;Seu d'Urgell, La;Nacional;440;86,44
2023;2;España;Sevilla;Nacional;145396;30,36
2023;2;España;Tenerife;Nacional;272846;24,49
2023;2;España;Valladolid;Nacional;4896;83,23
2023;2;España;Valverde;Nacional;8985;8,4
2023;2;España;València;Nacional;91850;54,35
2023;2;España;Vigo;Nacional;40694;69,41
2023;2;España;Vitoria-Gasteiz;Nacional;6048;4,44
2023;2;España;Zaragoza;Nacional;6988;127,62
2023;2;Estados Unidos de América;Barcelona;Internacional;34986;110,33
2023;2;Estados Unidos de América;Madrid;Internacional;87032;43,59
2023;2;Estonia;Barcelona;Internacional;1384;4,22
2023;2;Estonia;Tenerife;Internacional;831;0,0
2023;2;Finlandia;Alacant/Alicante;Internacional;5021;127,92
2023;2;Finlandia;Barcelona;Internacional;5532;40,84
2023;2;Finlandia;Fuerteventura;Internacional;636;23,02
2023;2;Finlandia;Lanzarote;Internacional;604;22,76
2023;2;Finlandia;Madrid;Internacional;4676;67,0
2023;2;Finlandia;Málaga;Internacional;11431;77,94
2023;2;Finlandia;Palmas de Gran Canaria, Las;Internacional;12399;43,36
2023;2;Finlandia;Tenerife;Internacional;9494;32,3
2023;2;Francia;Alacant/Alicante;Internacional;12862;47,92
2023;2;Francia;Barcelona;Internacional;112987;38,69
2023;2;Francia;Bilbao;Internacional;6907;155,25
2023;2;Francia;Coruña, A;Internacional;1464;200,62
2023;2;Francia;Fuerteventura;Internacional;10144;41,46
2023;2;Francia;Granada;Internacional;1528;10,4
2023;2;Francia;Ibiza;Internacional;860;444,3
2023;2;Francia;Lanzarote;Internacional;13498;28,91
2023;2;Francia;Madrid;Internacional;143930;32,93
2023;2;Francia;Mallorca;Internacional;6344;161,61
2023;2;Francia;Menorca;Internacional;1870;0,0
2023;2;Francia;Málaga;Internacional;23936;46,73
2023;2;Francia;Oviedo;Internacional;1520;11,76
2023;2;Francia;Palmas de Gran Canaria, Las;Internacional;10518;121,11
2023;2;Francia;Santander;Internacional;1225;-52,5
2023;2;Francia;Santiago de Compostela;Internacional;5174;604,9
2023;2;Francia;Sevilla;Internacional;28805;33,94
2023;2;Francia;Tenerife;Internacional;22905;27,03
2023;2;Francia;València;Internacional;20420;35,84
2023;2;Francia;Zaragoza;Internacional;1416;-44,62
2023;2;Gambia;Barcelona;Internacional;1866;71,35
2023;2;Georgia;Barcelona;Internacional;644;-0,31
2023;2;Grecia;Barcelona;Internacional;10135;71,93
2023;2;Grecia;Madrid;Internacional;7859;109,97
2023;2;Grecia;Tenerife;Internacional;490;0,0
2023;2;Grecia;València;Internacional;68;0,0
2023;2;Guinea Ecuatorial;Madrid;Internacional;3024;276,12
2023;2;Honduras;Madrid;Internacional;4582;239,16
2023;2;Hungría;Alacant/Alicante;Internacional;1751;156,74
2023;2;Hungría;Barcelona;Internacional;12440;25,38
2023;2;Hungría;Fuerteventura;Internacional;900;4,17
2023;2;Hungría;Lanzarote;Internacional;736;0,0
2023;2;Hungría;Madrid;Internacional;10054;71,22
2023;2;Hungría;Málaga;Internacional;3952;26,02
2023;2;Hungría;Palmas de Gran Canaria, Las;Internacional;744;8,77
2023;2;Hungría;Sevilla;Internacional;1408;6,18
2023;2;Hungría;Tenerife;Internacional;1800;3,69
2023;2;Hungría;València;Internacional;1392;4,82
2023;2;India;Teruel;Internacional;1931;0,0
2023;2;Irlanda;Alacant/Alicante;Internacional;7612;7,62
2023;2;Irlanda;Barcelona;Internacional;20867;37,05
2023;2;Irlanda;Bilbao;Internacional;339;-4,78
2023;2;Irlanda;Castelló de la Plana;Internacional;1336;0,0
2023;2;Irlanda;Fuerteventura;Internacional;3952;30,86
2023;2;Irlanda;Lanzarote;Internacional;19697;50,08
2023;2;Irlanda;Madrid;Internacional;20475;47,94
2023;2;Irlanda;Murcia;Internacional;1384;0,0
2023;2;Irlanda;Málaga;Internacional;19310;32,89
2023;2;Irlanda;Oviedo;Internacional;1376;0,0
2023;2;Irlanda;Palmas de Gran Canaria, Las;Internacional;8934;57,84
2023;2;Irlanda;Santander;Internacional;2016;59,49
2023;2;Irlanda;Santiago de Compostela;Internacional;1344;0,0
2023;2;Irlanda;Sevilla;Internacional;2736;111,11
2023;2;Irlanda;Tenerife;Internacional;12686;15,79
2023;2;Irlanda;València;Internacional;5428;176,52
2023;2;Irán;Barcelona;Internacional;1560;30,87
2023;2;Islandia;Alacant/Alicante;Internacional;1480;10,12
2023;2;Islandia;Barcelona;Internacional;2074;20,44
2023;2;Islandia;Madrid;Internacional;1168;0,0
2023;2;Islandia;Palmas de Gran Canaria, Las;Internacional;2077;104,23
2023;2;Islandia;Tenerife;Internacional;7381;35,03
2023;2;Israel;Barcelona;Internacional;13682;222,61
2023;2;Israel;Madrid;Internacional;16600;105,98
2023;2;Italia;Alacant/Alicante;Internacional;5772;-31,83
2023;2;Italia;Barcelona;Internacional;164704;74,83
2023;2;Italia;Fuerteventura;Internacional;9392;-9,05
2023;2;Italia;Girona;Internacional;2152;-13,23
2023;2;Italia;Lanzarote;Internacional;8432;55,83
2023;2;Italia;Madrid;Internacional;164859;42,92
2023;2;Italia;Mallorca;Internacional;6229;17,73
2023;2;Italia;Málaga;Internacional;24269;23,17
2023;2;Italia;Oviedo;Internacional;1400;0,0
2023;2;Italia;Palmas de Gran Canaria, Las;Internacional;10193;33,56
2023;2;Italia;Santander;Internacional;4128;-18,61
2023;2;Italia;Santiago de Compostela;Internacional;3379;37,58
2023;2;Italia;Sevilla;Internacional;28228;25,97
2023;2;Italia;Tenerife;Internacional;25852;5,8
2023;2;Italia;València;Internacional;41950;5,68
2023;2;Italia;Vitoria-Gasteiz;Internacional;1336;8,09
2023;2;Italia;Zaragoza;Internacional;3439;10,22
2023;2;Jordania;Barcelona;Internacional;1593;1322,32
2023;2;Jordania;Madrid;Internacional;2127;77,25
2023;2;Kuwait;Madrid;Internacional;1569;0,0
2023;2;Letonia;Barcelona;Internacional;2625;1,74
2023;2;Letonia;Madrid;Internacional;749;0,0
2023;2;Letonia;Málaga;Internacional;2312;-5,56
2023;2;Letonia;Palmas de Gran Canaria, Las;Internacional;939;0,0
2023;2;Letonia;Tenerife;Internacional;3125;43,61
2023;2;Lituania;Alacant/Alicante;Internacional;1448;7,1
2023;2;Lituania;Barcelona;Internacional;2786;107,29
2023;2;Lituania;Madrid;Internacional;1439;11,03
2023;2;Lituania;Málaga;Internacional;1456;7,69
2023;2;Lituania;Tenerife;Internacional;880;0,0
2023;2;Luxemburgo;Barcelona;Internacional;4284;-3,86
2023;2;Luxemburgo;Fuerteventura;Internacional;875;59,67
2023;2;Luxemburgo;Lanzarote;Internacional;1394;-24,07
2023;2;Luxemburgo;Madrid;Internacional;4797;-1,32
2023;2;Luxemburgo;Mallorca;Internacional;969;-13,94
2023;2;Luxemburgo;Málaga;Internacional;1472;39,0
2023;2;Luxemburgo;Palmas de Gran Canaria, Las;Internacional;2072;21,74
2023;2;Luxemburgo;Tenerife;Internacional;2641;-8,52
2023;2;Líbano;Barcelona;Internacional;471;0,0
2023;2;Líbano;Madrid;Internacional;912;760,38
2023;2;Malta;Barcelona;Internacional;3876;43,08
2023;2;Malta;Madrid;Internacional;5255;53,65
2023;2;Marruecos;Alacant/Alicante;Internacional;3508;0,0
2023;2;Marruecos;Barcelona;Internacional;31375;111,14
2023;2;Marruecos;Bilbao;Internacional;637;152,78
2023;2;Marruecos;Madrid;Internacional;41213;174,53
2023;2;Marruecos;Mallorca;Internacional;492;-9,72
2023;2;Marruecos;Murcia;Internacional;1268;-43,62
2023;2;Marruecos;Málaga;Internacional;14603;7,84
2023;2;Marruecos;Palmas de Gran Canaria, Las;Internacional;5555;108,91
2023;2;Marruecos;Santander;Internacional;1368;0,0
2023;2;Marruecos;Sevilla;Internacional;6016;0,0
2023;2;Marruecos;Tenerife;Internacional;1756;0,0
2023;2;Marruecos;València;Internacional;8231;588,21
2023;2;Marruecos;Zaragoza;Internacional;1400;0,0
2023;2;Mauritania;Palmas de Gran Canaria, Las;Internacional;2352;17,42
2023;2;Moldavia;Barcelona;Internacional;1436;30,66
2023;2;Montenegro;Barcelona;Internacional;1392;4,19
2023;2;México;Barcelona;Internacional;6580;66,84
2023;2;México;Madrid;Internacional;52676;47,11
2023;2;Noruega;Alacant/Alicante;Internacional;17267;35,28
2023;2;Noruega;Barcelona;Internacional;3804;41,89
2023;2;Noruega;Fuerteventura;Internacional;140;0,0
2023;2;Noruega;Lanzarote;Internacional;568;0,0
2023;2;Noruega;Madrid;Internacional;2359;81,18
2023;2;Noruega;Málaga;Internacional;11111;7,55
2023;2;Noruega;Palmas de Gran Canaria, Las;Internacional;20430;14,18
2023;2;Noruega;Tenerife;Internacional;6641;148,82
2023;2;Panamá;Madrid;Internacional;11111;32,13
2023;2;Paraguay;Madrid;Internacional;4675;31,76
2023;2;Países Bajos;Alacant/Alicante;Internacional;35482;27,6
2023;2;Países Bajos;Barcelona;Internacional;58713;59,28
2023;2;Países Bajos;Bilbao;Internacional;5429;12,05
2023;2;Países Bajos;Fuerteventura;Internacional;5254;63,57
2023;2;Países Bajos;Ibiza;Internacional;3748;40,16
2023;2;Países Bajos;Lanzarote;Internacional;6386;-8,18
2023;2;Países Bajos;Madrid;Internacional;41239;30,53
2023;2;Países Bajos;Mallorca;Internacional;3264;7,55
2023;2;Países Bajos;Málaga;Internacional;41381;31,64
2023;2;Países Bajos;Oviedo;Internacional;1270;0,0
2023;2;Países Bajos;Palmas de Gran Canaria, Las;Internacional;18006;4,53
2023;2;Países Bajos;Santa Cruz de la Palma;Internacional;640;159,11
2023;2;Países Bajos;Santiago de Compostela;Internacional;930;229,79
2023;2;Países Bajos;Sevilla;Internacional;11097;29,91
2023;2;Países Bajos;Tenerife;Internacional;16914;32,05
2023;2;Países Bajos;València;Internacional;17549;18,44
2023;2;Perú;Madrid;Internacional;23932;36,07
2023;2;Polonia;Alacant/Alicante;Internacional;13430;75,79
2023;2;Polonia;Barcelona;Internacional;20542;44,0
2023;2;Polonia;Fuerteventura;Internacional;4980;95,75
2023;2;Polonia;Girona;Internacional;1431;10,08
2023;2;Polonia;Madrid;Internacional;10492;39,39
2023;2;Polonia;Málaga;Internacional;12149;363,53
2023;2;Polonia;Palmas de Gran Canaria, Las;Internacional;2184;0,0
2023;2;Polonia;Sevilla;Internacional;1424;9,54
2023;2;Polonia;Tenerife;Internacional;8360;7,59
2023;2;Polonia;València;Internacional;4567;13,04
2023;2;Portugal;Alacant/Alicante;Internacional;5724;64,67
2023;2;Portugal;Barcelona;Internacional;70261;60,72
2023;2;Portugal;Bilbao;Internacional;11487;157,73
2023;2;Portugal;Fuerteventura;Internacional;2081;118,59
2023;2;Portugal;Madrid;Internacional;126302;81,11
2023;2;Portugal;Málaga;Internacional;8596;23,51
2023;2;Portugal;Palmas de Gran Canaria, Las;Internacional;5281;139,39
2023;2;Portugal;Sevilla;Internacional;9369;48,34
2023;2;Portugal;Tenerife;Internacional;7139;21,12
2023;2;Portugal;València;Internacional;12374;59,44
2023;2;Portugal;Zaragoza;Internacional;1424;4,71
2023;2;Qatar;Barcelona;Internacional;13467;90,19
2023;2;Qatar;Madrid;Internacional;16675;76,4
2023;2;Reino Unido;Alacant/Alicante;Internacional;133918;30,69
2023;2;Reino Unido;Almería;Internacional;2897;74,94
2023;2;Reino Unido;Barcelona;Internacional;142986;89,19
2023;2;Reino Unido;Bilbao;Internacional;14473;366,42
2023;2;Reino Unido;Castelló de la Plana;Internacional;1265;16,27
2023;2;Reino Unido;Coruña, A;Internacional;1897;0,0
2023;2;Reino Unido;Fuerteventura;Internacional;57506;27,9
2023;2;Reino Unido;Girona;Internacional;1296;10,96
2023;2;Reino Unido;Granada;Internacional;1027;0,0
2023;2;Reino Unido;Ibiza;Internacional;1377;-20,68
2023;2;Reino Unido;Lanzarote;Internacional;112804;13,79
2023;2;Reino Unido;Madrid;Internacional;129156;57,15
2023;2;Reino Unido;Mallorca;Internacional;28894;37,79
2023;2;Reino Unido;Menorca;Internacional;556;-27,42
2023;2;Reino Unido;Murcia;Internacional;6629;9,07
2023;2;Reino Unido;Málaga;Internacional;116371;27,41
2023;2;Reino Unido;Oviedo;Internacional;4310;0,0
2023;2;Reino Unido;Palmas de Gran Canaria, Las;Internacional;65676;23,17
2023;2;Reino Unido;Santa Cruz de la Palma;Internacional;1052;0,0
2023;2;Reino Unido;Santander;Internacional;7032;69,04
2023;2;Reino Unido;Santiago de Compostela;Internacional;6744;190,82
2023;2;Reino Unido;Sevilla;Internacional;20985;48,23
2023;2;Reino Unido;Tenerife;Internacional;194308;16,0
2023;2;Reino Unido;València;Internacional;26103;91,34
2023;2;Reino Unido;Zaragoza;Internacional;3123;83,27
2023;2;República Checa;Barcelona;Internacional;10705;57,36
2023;2;República Checa;Lanzarote;Internacional;756;0,0
2023;2;República Checa;Madrid;Internacional;6699;140,8
2023;2;República Checa;Málaga;Internacional;2987;-41,2
2023;2;República Checa;Palmas de Gran Canaria, Las;Internacional;804;28,03
2023;2;República Checa;Tenerife;Internacional;2414;-28,71
2023;2;República Dominicana;Madrid;Internacional;24932;-4,97
2023;2;República Eslovaca;Lanzarote;Internacional;728;7,69
2023;2;Rumanía;Alacant/Alicante;Internacional;3528;293,75
2023;2;Rumanía;Barcelona;Internacional;15038;122,69
2023;2;Rumanía;Castelló de la Plana;Internacional;1715;96,67
2023;2;Rumanía;Madrid;Internacional;20734;55,74
2023;2;Rumanía;Málaga;Internacional;3380;-7,73
2023;2;Rumanía;Palmas de Gran Canaria, Las;Internacional;904;0,0
2023;2;Rumanía;Santander;Internacional;1743;0,0
2023;2;Rumanía;Sevilla;Internacional;1783;0,0
2023;2;Rumanía;Tenerife;Internacional;1832;0,44
2023;2;Rumanía;València;Internacional;6447;58,6
2023;2;Rumanía;Zaragoza;Internacional;4012;83,87
