AÑO;MES;CATEGORIA_ALOJAMIENTO;CCAA;PROVINCIA;PERIODO_ANTELACION;PRECIO_CHECK-IN_ENTRE_SEMANA;PRECIO_CHECK-IN_FIN_SEMANA
2023;11;Hotel 5 Estrellas;Comunitat Valenciana;Castellón/Castelló;3 Meses;;
2023;11;Hotel 5 Estrellas;Comunitat Valenciana;Valencia/València;3 Meses;200,0;293,0
2023;11;Hotel 5 Estrellas;Extremadura;Badajoz;3 Meses;100,0;123,0
2023;11;Hotel 5 Estrellas;Extremadura;Cáceres;3 Meses;292,0;332,0
2023;11;Hotel 5 Estrellas;Galicia;A Coruña;3 Meses;123,0;131,0
2023;11;Hotel 5 Estrellas;Galicia;Lugo;3 Meses;;
2023;11;Hotel 5 Estrellas;Galicia;Ourense;3 Meses;;
2023;11;Hotel 5 Estrellas;Galicia;Pontevedra;3 Meses;120,0;142,0
2023;11;Hotel 5 Estrellas;Illes Balears;Illes Balears;3 Meses;274,0;297,0
2023;11;Hotel 5 Estrellas;La Rioja;La Rioja;3 Meses;194,0;232,0
2023;11;Hotel 5 Estrellas;País Vasco;Araba/Álava;3 Meses;85,0;100,0
2023;11;Hotel 5 Estrellas;País Vasco;Bizkaia;3 Meses;152,0;166,0
2023;11;Hotel 5 Estrellas;País Vasco;Gipuzkoa;3 Meses;388,0;490,0
2023;11;Hotel 5 Estrellas;Principado de Asturias;Asturias;3 Meses;129,0;144,0
2023;11;Hotel 5 Estrellas;Región de Murcia;Murcia;3 Meses;158,0;171,0
2023;12;Hotel 3 Estrellas;Andalucía;Almería;1 Mes;73,0;80,0
2023;12;Hotel 3 Estrellas;Andalucía;Cádiz;1 Mes;73,0;81,0
2023;12;Hotel 3 Estrellas;Andalucía;Córdoba;1 Mes;84,0;91,0
2023;12;Hotel 3 Estrellas;Andalucía;Granada;1 Mes;81,0;96,0
2023;12;Hotel 3 Estrellas;Andalucía;Huelva;1 Mes;71,0;78,0
2023;12;Hotel 3 Estrellas;Andalucía;Jaén;1 Mes;64,0;71,0
2023;12;Hotel 3 Estrellas;Andalucía;Málaga;1 Mes;91,0;102,0
2023;12;Hotel 3 Estrellas;Andalucía;Sevilla;1 Mes;103,0;121,0
2023;12;Hotel 3 Estrellas;Aragón;Huesca;1 Mes;100,0;110,0
2023;12;Hotel 3 Estrellas;Aragón;Teruel;1 Mes;82,0;89,0
2023;12;Hotel 3 Estrellas;Aragón;Zaragoza;1 Mes;74,0;83,0
2023;12;Hotel 3 Estrellas;Canarias;Las Palmas;1 Mes;126,0;137,0
2023;12;Hotel 3 Estrellas;Canarias;Santa Cruz de Tenerife;1 Mes;101,0;105,0
2023;12;Hotel 3 Estrellas;Cantabria;Cantabria;1 Mes;78,0;87,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Albacete;1 Mes;70,0;82,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Ciudad Real;1 Mes;71,0;73,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Cuenca;1 Mes;82,0;101,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Guadalajara;1 Mes;100,0;114,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Toledo;1 Mes;87,0;100,0
2023;12;Hotel 3 Estrellas;Castilla y León;Burgos;1 Mes;69,0;79,0
2023;12;Hotel 3 Estrellas;Castilla y León;León;1 Mes;67,0;79,0
2023;12;Hotel 3 Estrellas;Castilla y León;Palencia;1 Mes;66,0;76,0
2023;12;Hotel 3 Estrellas;Castilla y León;Salamanca;1 Mes;74,0;89,0
2023;12;Hotel 3 Estrellas;Castilla y León;Segovia;1 Mes;93,0;119,0
2023;12;Hotel 3 Estrellas;Castilla y León;Soria;1 Mes;66,0;74,0
2023;12;Hotel 3 Estrellas;Castilla y León;Valladolid;1 Mes;79,0;86,0
2023;12;Hotel 3 Estrellas;Castilla y León;Zamora;1 Mes;101,0;81,0
2023;12;Hotel 3 Estrellas;Castilla y León;Ávila;1 Mes;66,0;75,0
2023;12;Hotel 3 Estrellas;Cataluña;Barcelona;1 Mes;116,0;147,0
2023;12;Hotel 3 Estrellas;Cataluña;Girona;1 Mes;104,0;115,0
2023;12;Hotel 3 Estrellas;Cataluña;Lleida;1 Mes;90,0;97,0
2023;12;Hotel 3 Estrellas;Cataluña;Tarragona;1 Mes;75,0;82,0
2023;12;Hotel 3 Estrellas;Comunidad Foral de Navarra;Navarra;1 Mes;81,0;88,0
2023;12;Hotel 3 Estrellas;Comunidad de Madrid;Madrid;1 Mes;117,0;130,0
2023;12;Hotel 3 Estrellas;Comunitat Valenciana;Alicante/Alacant;1 Mes;82,0;93,0
2023;12;Hotel 3 Estrellas;Comunitat Valenciana;Castellón/Castelló;1 Mes;68,0;71,0
2023;12;Hotel 3 Estrellas;Comunitat Valenciana;Valencia/València;1 Mes;98,0;113,0
2023;12;Hotel 3 Estrellas;Extremadura;Badajoz;1 Mes;70,0;76,0
2023;12;Hotel 3 Estrellas;Extremadura;Cáceres;1 Mes;78,0;87,0
2023;12;Hotel 3 Estrellas;Galicia;A Coruña;1 Mes;62,0;73,0
2023;12;Hotel 3 Estrellas;Galicia;Lugo;1 Mes;65,0;68,0
2023;12;Hotel 3 Estrellas;Galicia;Ourense;1 Mes;;
2023;12;Hotel 3 Estrellas;Galicia;Pontevedra;1 Mes;70,0;75,0
2023;12;Hotel 3 Estrellas;Illes Balears;Illes Balears;1 Mes;109,0;120,0
2023;12;Hotel 3 Estrellas;La Rioja;La Rioja;1 Mes;86,0;102,0
2023;12;Hotel 3 Estrellas;País Vasco;Araba/Álava;1 Mes;79,0;83,0
2023;12;Hotel 3 Estrellas;País Vasco;Bizkaia;1 Mes;85,0;108,0
2023;12;Hotel 3 Estrellas;País Vasco;Gipuzkoa;1 Mes;98,0;121,0
2023;12;Hotel 3 Estrellas;Principado de Asturias;Asturias;1 Mes;71,0;79,0
2023;12;Hotel 3 Estrellas;Región de Murcia;Murcia;1 Mes;71,0;75,0
2023;12;Hotel 4 Estrellas;Andalucía;Almería;1 Mes;78,0;86,0
2023;12;Hotel 4 Estrellas;Andalucía;Cádiz;1 Mes;80,0;94,0
2023;12;Hotel 4 Estrellas;Andalucía;Córdoba;1 Mes;111,0;125,0
2023;12;Hotel 4 Estrellas;Andalucía;Granada;1 Mes;115,0;136,0
2023;12;Hotel 4 Estrellas;Andalucía;Huelva;1 Mes;93,0;105,0
2023;12;Hotel 4 Estrellas;Andalucía;Jaén;1 Mes;81,0;93,0
2023;12;Hotel 4 Estrellas;Andalucía;Málaga;1 Mes;120,0;144,0
2023;12;Hotel 4 Estrellas;Andalucía;Sevilla;1 Mes;128,0;148,0
2023;12;Hotel 4 Estrellas;Aragón;Huesca;1 Mes;119,0;125,0
2023;12;Hotel 4 Estrellas;Aragón;Teruel;1 Mes;98,0;135,0
2023;12;Hotel 4 Estrellas;Aragón;Zaragoza;1 Mes;84,0;98,0
2023;12;Hotel 4 Estrellas;Canarias;Las Palmas;1 Mes;168,0;178,0
2023;12;Hotel 4 Estrellas;Canarias;Santa Cruz de Tenerife;1 Mes;138,0;151,0
2023;12;Hotel 4 Estrellas;Cantabria;Cantabria;1 Mes;79,0;96,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Albacete;1 Mes;83,0;98,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Ciudad Real;1 Mes;81,0;88,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Cuenca;1 Mes;96,0;107,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Guadalajara;1 Mes;113,0;128,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Toledo;1 Mes;87,0;112,0
2023;12;Hotel 4 Estrellas;Castilla y León;Burgos;1 Mes;89,0;99,0
2023;12;Hotel 4 Estrellas;Castilla y León;León;1 Mes;74,0;90,0
2023;12;Hotel 4 Estrellas;Castilla y León;Palencia;1 Mes;94,0;105,0
2023;12;Hotel 4 Estrellas;Castilla y León;Salamanca;1 Mes;80,0;102,0
2023;12;Hotel 4 Estrellas;Castilla y León;Segovia;1 Mes;93,0;118,0
2023;12;Hotel 4 Estrellas;Castilla y León;Soria;1 Mes;94,0;104,0
2023;12;Hotel 4 Estrellas;Castilla y León;Valladolid;1 Mes;102,0;125,0
2023;12;Hotel 4 Estrellas;Castilla y León;Zamora;1 Mes;84,0;92,0
2023;12;Hotel 4 Estrellas;Castilla y León;Ávila;1 Mes;79,0;93,0
2023;12;Hotel 4 Estrellas;Cataluña;Barcelona;1 Mes;135,0;159,0
2023;12;Hotel 4 Estrellas;Cataluña;Girona;1 Mes;126,0;148,0
2023;12;Hotel 4 Estrellas;Cataluña;Lleida;1 Mes;114,0;133,0
2023;12;Hotel 4 Estrellas;Cataluña;Tarragona;1 Mes;98,0;110,0
2023;12;Hotel 4 Estrellas;Comunidad Foral de Navarra;Navarra;1 Mes;99,0;115,0
2023;12;Hotel 4 Estrellas;Comunidad de Madrid;Madrid;1 Mes;155,0;169,0
2023;12;Hotel 4 Estrellas;Comunitat Valenciana;Alicante/Alacant;1 Mes;107,0;128,0
2023;12;Hotel 4 Estrellas;Comunitat Valenciana;Castellón/Castelló;1 Mes;86,0;88,0
2023;12;Hotel 4 Estrellas;Comunitat Valenciana;Valencia/València;1 Mes;108,0;129,0
2023;12;Hotel 4 Estrellas;Extremadura;Badajoz;1 Mes;81,0;94,0
2023;12;Hotel 4 Estrellas;Extremadura;Cáceres;1 Mes;97,0;110,0
2023;12;Hotel 4 Estrellas;Galicia;A Coruña;1 Mes;77,0;89,0
2023;12;Hotel 4 Estrellas;Galicia;Lugo;1 Mes;80,0;92,0
2023;12;Hotel 4 Estrellas;Galicia;Ourense;1 Mes;;
2023;12;Hotel 4 Estrellas;Galicia;Pontevedra;1 Mes;98,0;116,0
2023;12;Hotel 4 Estrellas;Illes Balears;Illes Balears;1 Mes;138,0;158,0
2023;12;Hotel 4 Estrellas;La Rioja;La Rioja;1 Mes;110,0;137,0
2023;12;Hotel 4 Estrellas;País Vasco;Araba/Álava;1 Mes;86,0;98,0
2023;12;Hotel 4 Estrellas;País Vasco;Bizkaia;1 Mes;99,0;122,0
2023;12;Hotel 4 Estrellas;País Vasco;Gipuzkoa;1 Mes;116,0;151,0
2023;12;Hotel 4 Estrellas;Principado de Asturias;Asturias;1 Mes;77,0;87,0
2023;12;Hotel 4 Estrellas;Región de Murcia;Murcia;1 Mes;70,0;79,0
2023;12;Hotel 5 Estrellas;Andalucía;Almería;1 Mes;72,0;78,0
2023;12;Hotel 5 Estrellas;Andalucía;Cádiz;1 Mes;143,0;173,0
2023;12;Hotel 5 Estrellas;Andalucía;Córdoba;1 Mes;167,0;191,0
2023;12;Hotel 5 Estrellas;Andalucía;Granada;1 Mes;158,0;211,0
2023;12;Hotel 5 Estrellas;Andalucía;Huelva;1 Mes;;
2023;12;Hotel 5 Estrellas;Andalucía;Jaén;1 Mes;136,0;174,0
2023;12;Hotel 5 Estrellas;Andalucía;Málaga;1 Mes;278,0;296,0
2023;12;Hotel 5 Estrellas;Andalucía;Sevilla;1 Mes;312,0;328,0
2023;12;Hotel 5 Estrellas;Aragón;Huesca;1 Mes;108,0;132,0
2023;12;Hotel 5 Estrellas;Aragón;Teruel;1 Mes;;
2023;12;Hotel 5 Estrellas;Aragón;Zaragoza;1 Mes;;
2023;12;Hotel 5 Estrellas;Canarias;Las Palmas;1 Mes;311,0;315,0
2023;12;Hotel 5 Estrellas;Canarias;Santa Cruz de Tenerife;1 Mes;305,0;330,0
2023;12;Hotel 5 Estrellas;Cantabria;Cantabria;1 Mes;141,0;201,0
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Albacete;1 Mes;;
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Ciudad Real;1 Mes;156,0;196,0
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Cuenca;1 Mes;;
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Guadalajara;1 Mes;;
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Toledo;1 Mes;143,0;193,0
2023;12;Hotel 5 Estrellas;Castilla y León;Burgos;1 Mes;234,0;304,0
2023;12;Hotel 5 Estrellas;Castilla y León;León;1 Mes;220,0;312,0
2023;12;Hotel 5 Estrellas;Castilla y León;Palencia;1 Mes;;
2023;12;Hotel 5 Estrellas;Castilla y León;Salamanca;1 Mes;146,0;187,0
2023;12;Hotel 5 Estrellas;Castilla y León;Segovia;1 Mes;143,0;178,0
2023;12;Hotel 5 Estrellas;Castilla y León;Soria;1 Mes;127,0;127,0
2023;12;Hotel 5 Estrellas;Castilla y León;Valladolid;1 Mes;248,0;289,0
2023;12;Hotel 5 Estrellas;Castilla y León;Zamora;1 Mes;173,0;227,0
2023;12;Hotel 5 Estrellas;Castilla y León;Ávila;1 Mes;215,0;239,0
2023;12;Hotel 5 Estrellas;Cataluña;Barcelona;1 Mes;282,0;303,0
2023;12;Hotel 5 Estrellas;Cataluña;Girona;1 Mes;218,0;252,0
2023;12;Hotel 5 Estrellas;Cataluña;Lleida;1 Mes;213,0;252,0
2023;12;Hotel 5 Estrellas;Cataluña;Tarragona;1 Mes;281,0;396,0
2023;12;Hotel 5 Estrellas;Comunidad Foral de Navarra;Navarra;1 Mes;320,0;303,0
2023;12;Hotel 5 Estrellas;Comunidad de Madrid;Madrid;1 Mes;319,0;359,0
2023;12;Hotel 5 Estrellas;Comunitat Valenciana;Alicante/Alacant;1 Mes;181,0;204,0
2023;12;Hotel 5 Estrellas;Comunitat Valenciana;Castellón/Castelló;1 Mes;;
2023;12;Hotel 5 Estrellas;Comunitat Valenciana;Valencia/València;1 Mes;208,0;241,0
2023;12;Hotel 5 Estrellas;Extremadura;Badajoz;1 Mes;103,0;125,0
2023;12;Hotel 5 Estrellas;Extremadura;Cáceres;1 Mes;314,0;344,0
2023;12;Hotel 5 Estrellas;Galicia;A Coruña;1 Mes;108,0;119,0
2023;12;Hotel 5 Estrellas;Galicia;Lugo;1 Mes;;
2023;12;Hotel 5 Estrellas;Galicia;Ourense;1 Mes;;
2023;12;Hotel 5 Estrellas;Galicia;Pontevedra;1 Mes;149,0;182,0
2023;12;Hotel 5 Estrellas;Illes Balears;Illes Balears;1 Mes;275,0;312,0
2023;12;Hotel 5 Estrellas;La Rioja;La Rioja;1 Mes;138,0;204,0
2023;12;Hotel 5 Estrellas;País Vasco;Araba/Álava;1 Mes;79,0;86,0
2023;12;Hotel 5 Estrellas;País Vasco;Bizkaia;1 Mes;135,0;164,0
2023;12;Hotel 5 Estrellas;País Vasco;Gipuzkoa;1 Mes;361,0;491,0
2023;12;Hotel 5 Estrellas;Principado de Asturias;Asturias;1 Mes;132,0;149,0
2023;12;Hotel 5 Estrellas;Región de Murcia;Murcia;1 Mes;266,0;265,0
2023;12;Hotel 3 Estrellas;Andalucía;Almería;1 Semana;73,0;82,0
2023;12;Hotel 3 Estrellas;Andalucía;Cádiz;1 Semana;73,0;82,0
2023;12;Hotel 3 Estrellas;Andalucía;Córdoba;1 Semana;82,0;89,0
2023;12;Hotel 3 Estrellas;Andalucía;Granada;1 Semana;81,0;94,0
2023;12;Hotel 3 Estrellas;Andalucía;Huelva;1 Semana;82,0;83,0
2023;12;Hotel 3 Estrellas;Andalucía;Jaén;1 Semana;64,0;70,0
2023;12;Hotel 3 Estrellas;Andalucía;Málaga;1 Semana;92,0;103,0
2023;12;Hotel 3 Estrellas;Andalucía;Sevilla;1 Semana;99,0;118,0
2023;12;Hotel 3 Estrellas;Aragón;Huesca;1 Semana;103,0;113,0
2023;12;Hotel 3 Estrellas;Aragón;Teruel;1 Semana;82,0;87,0
2023;12;Hotel 3 Estrellas;Aragón;Zaragoza;1 Semana;74,0;83,0
2023;12;Hotel 3 Estrellas;Canarias;Las Palmas;1 Semana;129,0;145,0
2023;12;Hotel 3 Estrellas;Canarias;Santa Cruz de Tenerife;1 Semana;104,0;114,0
2023;12;Hotel 3 Estrellas;Cantabria;Cantabria;1 Semana;77,0;90,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Albacete;1 Semana;71,0;86,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Ciudad Real;1 Semana;72,0;74,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Cuenca;1 Semana;77,0;88,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Guadalajara;1 Semana;91,0;107,0
2023;12;Hotel 3 Estrellas;Castilla - La Mancha;Toledo;1 Semana;88,0;99,0
2023;12;Hotel 3 Estrellas;Castilla y León;Burgos;1 Semana;70,0;78,0
2023;12;Hotel 3 Estrellas;Castilla y León;León;1 Semana;69,0;79,0
2023;12;Hotel 3 Estrellas;Castilla y León;Palencia;1 Semana;67,0;76,0
2023;12;Hotel 3 Estrellas;Castilla y León;Salamanca;1 Semana;75,0;86,0
2023;12;Hotel 3 Estrellas;Castilla y León;Segovia;1 Semana;94,0;113,0
2023;12;Hotel 3 Estrellas;Castilla y León;Soria;1 Semana;65,0;76,0
2023;12;Hotel 3 Estrellas;Castilla y León;Valladolid;1 Semana;76,0;85,0
2023;12;Hotel 3 Estrellas;Castilla y León;Zamora;1 Semana;99,0;80,0
2023;12;Hotel 3 Estrellas;Castilla y León;Ávila;1 Semana;65,0;74,0
2023;12;Hotel 3 Estrellas;Cataluña;Barcelona;1 Semana;109,0;146,0
2023;12;Hotel 3 Estrellas;Cataluña;Girona;1 Semana;103,0;117,0
2023;12;Hotel 3 Estrellas;Cataluña;Lleida;1 Semana;95,0;101,0
2023;12;Hotel 3 Estrellas;Cataluña;Tarragona;1 Semana;75,0;83,0
2023;12;Hotel 3 Estrellas;Comunidad Foral de Navarra;Navarra;1 Semana;82,0;87,0
2023;12;Hotel 3 Estrellas;Comunidad de Madrid;Madrid;1 Semana;120,0;131,0
2023;12;Hotel 3 Estrellas;Comunitat Valenciana;Alicante/Alacant;1 Semana;77,0;91,0
2023;12;Hotel 3 Estrellas;Comunitat Valenciana;Castellón/Castelló;1 Semana;71,0;70,0
2023;12;Hotel 3 Estrellas;Comunitat Valenciana;Valencia/València;1 Semana;93,0;114,0
2023;12;Hotel 3 Estrellas;Extremadura;Badajoz;1 Semana;69,0;73,0
2023;12;Hotel 3 Estrellas;Extremadura;Cáceres;1 Semana;75,0;83,0
2023;12;Hotel 3 Estrellas;Galicia;A Coruña;1 Semana;60,0;75,0
2023;12;Hotel 3 Estrellas;Galicia;Lugo;1 Semana;65,0;69,0
2023;12;Hotel 3 Estrellas;Galicia;Ourense;1 Semana;;
2023;12;Hotel 3 Estrellas;Galicia;Pontevedra;1 Semana;70,0;78,0
2023;12;Hotel 3 Estrellas;Illes Balears;Illes Balears;1 Semana;105,0;113,0
2023;12;Hotel 3 Estrellas;La Rioja;La Rioja;1 Semana;84,0;101,0
2023;12;Hotel 3 Estrellas;País Vasco;Araba/Álava;1 Semana;79,0;89,0
2023;12;Hotel 3 Estrellas;País Vasco;Bizkaia;1 Semana;82,0;108,0
2023;12;Hotel 3 Estrellas;País Vasco;Gipuzkoa;1 Semana;92,0;118,0
2023;12;Hotel 3 Estrellas;Principado de Asturias;Asturias;1 Semana;70,0;79,0
2023;12;Hotel 3 Estrellas;Región de Murcia;Murcia;1 Semana;72,0;77,0
2023;12;Hotel 4 Estrellas;Andalucía;Almería;1 Semana;80,0;88,0
2023;12;Hotel 4 Estrellas;Andalucía;Cádiz;1 Semana;78,0;89,0
2023;12;Hotel 4 Estrellas;Andalucía;Córdoba;1 Semana;115,0;125,0
2023;12;Hotel 4 Estrellas;Andalucía;Granada;1 Semana;123,0;148,0
2023;12;Hotel 4 Estrellas;Andalucía;Huelva;1 Semana;94,0;108,0
2023;12;Hotel 4 Estrellas;Andalucía;Jaén;1 Semana;80,0;93,0
2023;12;Hotel 4 Estrellas;Andalucía;Málaga;1 Semana;123,0;142,0
2023;12;Hotel 4 Estrellas;Andalucía;Sevilla;1 Semana;119,0;145,0
2023;12;Hotel 4 Estrellas;Aragón;Huesca;1 Semana;116,0;126,0
2023;12;Hotel 4 Estrellas;Aragón;Teruel;1 Semana;97,0;136,0
2023;12;Hotel 4 Estrellas;Aragón;Zaragoza;1 Semana;86,0;96,0
2023;12;Hotel 4 Estrellas;Canarias;Las Palmas;1 Semana;173,0;187,0
2023;12;Hotel 4 Estrellas;Canarias;Santa Cruz de Tenerife;1 Semana;148,0;160,0
2023;12;Hotel 4 Estrellas;Cantabria;Cantabria;1 Semana;81,0;97,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Albacete;1 Semana;87,0;95,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Ciudad Real;1 Semana;79,0;85,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Cuenca;1 Semana;93,0;108,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Guadalajara;1 Semana;115,0;119,0
2023;12;Hotel 4 Estrellas;Castilla - La Mancha;Toledo;1 Semana;89,0;107,0
2023;12;Hotel 4 Estrellas;Castilla y León;Burgos;1 Semana;89,0;94,0
2023;12;Hotel 4 Estrellas;Castilla y León;León;1 Semana;74,0;81,0
2023;12;Hotel 4 Estrellas;Castilla y León;Palencia;1 Semana;90,0;106,0
2023;12;Hotel 4 Estrellas;Castilla y León;Salamanca;1 Semana;80,0;90,0
2023;12;Hotel 4 Estrellas;Castilla y León;Segovia;1 Semana;104,0;113,0
2023;12;Hotel 4 Estrellas;Castilla y León;Soria;1 Semana;91,0;104,0
2023;12;Hotel 4 Estrellas;Castilla y León;Valladolid;1 Semana;100,0;118,0
2023;12;Hotel 4 Estrellas;Castilla y León;Zamora;1 Semana;92,0;95,0
2023;12;Hotel 4 Estrellas;Castilla y León;Ávila;1 Semana;79,0;86,0
2023;12;Hotel 4 Estrellas;Cataluña;Barcelona;1 Semana;134,0;163,0
2023;12;Hotel 4 Estrellas;Cataluña;Girona;1 Semana;127,0;147,0
2023;12;Hotel 4 Estrellas;Cataluña;Lleida;1 Semana;114,0;128,0
2023;12;Hotel 4 Estrellas;Cataluña;Tarragona;1 Semana;99,0;113,0
2023;12;Hotel 4 Estrellas;Comunidad Foral de Navarra;Navarra;1 Semana;101,0;117,0
2023;12;Hotel 4 Estrellas;Comunidad de Madrid;Madrid;1 Semana;158,0;175,0
2023;12;Hotel 4 Estrellas;Comunitat Valenciana;Alicante/Alacant;1 Semana;108,0;128,0
2023;12;Hotel 4 Estrellas;Comunitat Valenciana;Castellón/Castelló;1 Semana;83,0;91,0
2023;12;Hotel 4 Estrellas;Comunitat Valenciana;Valencia/València;1 Semana;109,0;132,0
2023;12;Hotel 4 Estrellas;Extremadura;Badajoz;1 Semana;78,0;90,0
2023;12;Hotel 4 Estrellas;Extremadura;Cáceres;1 Semana;98,0;108,0
2023;12;Hotel 4 Estrellas;Galicia;A Coruña;1 Semana;80,0;91,0
2023;12;Hotel 4 Estrellas;Galicia;Lugo;1 Semana;79,0;88,0
2023;12;Hotel 4 Estrellas;Galicia;Ourense;1 Semana;;
2023;12;Hotel 4 Estrellas;Galicia;Pontevedra;1 Semana;105,0;120,0
2023;12;Hotel 4 Estrellas;Illes Balears;Illes Balears;1 Semana;138,0;165,0
2023;12;Hotel 4 Estrellas;La Rioja;La Rioja;1 Semana;116,0;139,0
2023;12;Hotel 4 Estrellas;País Vasco;Araba/Álava;1 Semana;90,0;102,0
2023;12;Hotel 4 Estrellas;País Vasco;Bizkaia;1 Semana;99,0;123,0
2023;12;Hotel 4 Estrellas;País Vasco;Gipuzkoa;1 Semana;110,0;148,0
2023;12;Hotel 4 Estrellas;Principado de Asturias;Asturias;1 Semana;79,0;88,0
2023;12;Hotel 4 Estrellas;Región de Murcia;Murcia;1 Semana;74,0;83,0
2023;12;Hotel 5 Estrellas;Andalucía;Almería;1 Semana;73,0;77,0
2023;12;Hotel 5 Estrellas;Andalucía;Cádiz;1 Semana;153,0;171,0
2023;12;Hotel 5 Estrellas;Andalucía;Córdoba;1 Semana;159,0;219,0
2023;12;Hotel 5 Estrellas;Andalucía;Granada;1 Semana;166,0;206,0
2023;12;Hotel 5 Estrellas;Andalucía;Huelva;1 Semana;;
2023;12;Hotel 5 Estrellas;Andalucía;Jaén;1 Semana;148,0;181,0
2023;12;Hotel 5 Estrellas;Andalucía;Málaga;1 Semana;286,0;302,0
2023;12;Hotel 5 Estrellas;Andalucía;Sevilla;1 Semana;296,0;314,0
2023;12;Hotel 5 Estrellas;Aragón;Huesca;1 Semana;124,0;147,0
2023;12;Hotel 5 Estrellas;Aragón;Teruel;1 Semana;;
2023;12;Hotel 5 Estrellas;Aragón;Zaragoza;1 Semana;;
2023;12;Hotel 5 Estrellas;Canarias;Las Palmas;1 Semana;302,0;321,0
2023;12;Hotel 5 Estrellas;Canarias;Santa Cruz de Tenerife;1 Semana;313,0;358,0
2023;12;Hotel 5 Estrellas;Cantabria;Cantabria;1 Semana;136,0;195,0
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Albacete;1 Semana;;
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Ciudad Real;1 Semana;158,0;196,0
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Cuenca;1 Semana;;
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Guadalajara;1 Semana;;
2023;12;Hotel 5 Estrellas;Castilla - La Mancha;Toledo;1 Semana;155,0;210,0
2023;12;Hotel 5 Estrellas;Castilla y León;Burgos;1 Semana;221,0;
2023;12;Hotel 5 Estrellas;Castilla y León;León;1 Semana;244,0;249,0
2023;12;Hotel 5 Estrellas;Castilla y León;Palencia;1 Semana;;
2023;12;Hotel 5 Estrellas;Castilla y León;Salamanca;1 Semana;160,0;198,0
2023;12;Hotel 5 Estrellas;Castilla y León;Segovia;1 Semana;163,0;174,0
2023;12;Hotel 5 Estrellas;Castilla y León;Soria;1 Semana;125,0;127,0
2023;12;Hotel 5 Estrellas;Castilla y León;Valladolid;1 Semana;257,0;319,0
2023;12;Hotel 5 Estrellas;Castilla y León;Zamora;1 Semana;189,0;218,0
2023;12;Hotel 5 Estrellas;Castilla y León;Ávila;1 Semana;205,0;257,0
2023;12;Hotel 5 Estrellas;Cataluña;Barcelona;1 Semana;283,0;301,0
2023;12;Hotel 5 Estrellas;Cataluña;Girona;1 Semana;209,0;257,0
2023;12;Hotel 5 Estrellas;Cataluña;Lleida;1 Semana;249,0;293,0
2023;12;Hotel 5 Estrellas;Cataluña;Tarragona;1 Semana;253,0;352,0
2023;12;Hotel 5 Estrellas;Comunidad Foral de Navarra;Navarra;1 Semana;288,0;310,0
2023;12;Hotel 5 Estrellas;Comunidad de Madrid;Madrid;1 Semana;326,0;364,0
2023;12;Hotel 5 Estrellas;Comunitat Valenciana;Alicante/Alacant;1 Semana;183,0;231,0
2023;12;Hotel 5 Estrellas;Comunitat Valenciana;Castellón/Castelló;1 Semana;;
2023;12;Hotel 5 Estrellas;Comunitat Valenciana;Valencia/València;1 Semana;205,0;262,0
2023;12;Hotel 5 Estrellas;Extremadura;Badajoz;1 Semana;101,0;118,0
2023;12;Hotel 5 Estrellas;Extremadura;Cáceres;1 Semana;321,0;354,0
2023;12;Hotel 5 Estrellas;Galicia;A Coruña;1 Semana;115,0;123,0
2023;12;Hotel 5 Estrellas;Galicia;Lugo;1 Semana;;
2023;12;Hotel 5 Estrellas;Galicia;Ourense;1 Semana;;
2023;12;Hotel 5 Estrellas;Galicia;Pontevedra;1 Semana;174,0;195,0
2023;12;Hotel 5 Estrellas;Illes Balears;Illes Balears;1 Semana;282,0;325,0
2023;12;Hotel 5 Estrellas;La Rioja;La Rioja;1 Semana;141,0;205,0
2023;12;Hotel 5 Estrellas;País Vasco;Araba/Álava;1 Semana;83,0;81,0
