id_ccaa,id_provincia,mes,temporada_cod,categoria_cod,subcategoria_cod,valoracion_general_promedio,valoracion_por_categoria_promedio,log_opiniones,log_precio
2,44,10,2,2,2,4.28,4.17,8.530109416682784,7.831617276352611
2,50,10,2,2,2,4.21,3.75,5.0689042022202315,8.20849175174038
5,35,10,2,2,2,4.28,4.32,5.176149732573829,7.261695486936838
8,13,10,2,2,2,4.29,4.21,5.056245805348308,7.966472226986991
7,24,10,2,2,2,4.21,3.98,4.990432586778736,5.808142489980444
7,34,10,2,2,2,4.35,5.0,2.833213344056216,5.5254529391317835
7,40,10,2,2,2,4.07,4.22,5.517452896464707,3.912023005428146
7,47,10,2,2,2,4.06,4.45,4.430816798843313,4.795790545596741
9,8,10,2,2,2,4.05,3.9,7.61085279039525,7.863505157120602
9,25,10,2,2,2,4.27,3.88,4.382026634673881,5.942799375126701
9,43,10,2,2,2,4.2,4.01,7.478734825567875,6.1092475827643655
13,28,10,2,2,2,4.1,3.97,7.393263094763838,8.94803360585563
10,3,10,2,2,2,4.28,4.26,5.973809611869261,5.564520407322694
10,46,10,2,2,2,4.15,4.49,6.432940092739179,7.3938782901077555
12,36,10,2,2,2,4.17,4.43,4.787491742782046,6.18826412308259
4,7,10,2,2,2,4.33,4.21,5.6937321388027,7.058328137461511
17,26,10,2,2,2,4.31,4.09,5.8971538676367405,8.082504194976604
3,33,10,2,2,2,4.35,4.4,4.532599493153256,8.072779333169498
1,4,10,2,4,3,4.19,4.25,9.569342605674006,7.203777475708919
1,11,10,2,4,3,4.26,4.35,9.083642718930225,6.9975959829819265
1,14,10,2,4,3,4.29,4.3,11.45065636674335,7.22983877815125
1,18,10,2,4,3,4.37,4.35,11.938474206640247,6.665963933295444
1,23,10,2,4,3,4.33,4.3,9.695047867587114,6.439877388751418
1,29,10,2,4,3,4.43,4.43,11.971956616148274,6.96718389174715
1,41,10,2,4,3,4.34,4.41,12.293533921300169,6.7180827700211
2,22,10,2,4,3,4.25,4.12,9.29807648628027,6.976039899718727
2,44,10,2,4,3,4.28,4.27,9.307104040408491,7.348587530927593
2,50,10,2,4,3,4.21,4.34,10.629900249210682,6.21802226352198
5,35,10,2,4,3,4.28,4.27,10.847315627403372,6.883718701153896
5,38,10,2,4,3,4.26,4.28,11.106234605936246,6.904640432881948
6,39,10,2,4,3,4.27,4.28,10.222232150439726,6.483489541410255
8,2,10,2,4,3,4.15,4.09,8.20631072579402,6.70359293926321
8,13,10,2,4,3,4.29,4.33,8.891098830616636,7.4815557019095165
8,16,10,2,4,3,4.19,4.27,9.530392824458414,7.167809184316444
8,19,10,2,4,3,4.04,4.18,8.725832056527565,4.394449154672439
8,45,10,2,4,3,4.18,4.19,10.9289913693836,6.182704549409183
7,5,10,2,4,3,4.23,4.42,9.503606822721864,4.61512051684126
7,9,10,2,4,3,4.28,4.35,9.892274925322026,4.709530201312334
7,24,10,2,4,3,4.21,4.22,9.86110183603969,5.5254529391317835
7,37,10,2,4,3,4.17,4.24,10.37264707562448,6.466284683338689
7,42,10,2,4,3,3.97,4.17,8.748463629942055,5.084505142662711
7,47,10,2,4,3,4.06,4.14,9.524859098381523,6.673184181268931
7,49,10,2,4,3,4.17,4.19,8.67812085552252,5.097852205517793
9,8,10,2,4,3,4.05,4.07,13.503646442559258,6.715116684106136
9,17,10,2,4,3,4.24,4.24,10.837932494990325,6.401037871594
9,25,10,2,4,3,4.27,4.29,8.877939834725023,6.346951285409905
9,43,10,2,4,3,4.2,4.23,10.886314808210527,6.730624228175166
18,51,10,2,4,3,0.0,0.0,0.0,4.394449154672439
13,28,10,2,4,3,4.1,4.15,13.035643594260717,6.3592450949090225
15,31,10,2,4,3,4.23,4.25,9.887408982323437,7.430114138561801
10,3,10,2,4,3,4.28,4.28,11.125629297477385,7.1012393029822025
10,12,10,2,4,3,4.2,4.14,9.488956472414216,6.84552874979693
10,46,10,2,4,3,4.15,4.25,11.648382502350232,6.994785822454755
11,6,10,2,4,3,4.29,4.26,9.817330356084954,6.55794245106385
11,10,10,2,4,3,4.33,4.31,10.065393794379148,6.5928527349282255
12,15,10,2,4,3,4.21,4.26,10.823750385162683,6.283518299825399
12,27,10,2,4,3,4.28,4.33,9.090768236835338,7.255767812342216
12,36,10,2,4,3,4.17,4.07,9.67363403969682,6.792344427470809
4,7,10,2,4,3,4.33,4.21,11.584492354162721,6.900075867638267
17,26,10,2,4,3,4.31,4.29,9.349580439067687,7.6274226693514775
16,1,10,2,4,3,4.41,4.46,8.96341629199657,6.212165116771052
16,48,10,2,4,3,4.31,4.38,10.940685324169365,6.920918265508418
16,20,10,2,4,3,4.41,4.43,10.201738576337144,6.278840322655655
3,33,10,2,4,3,4.35,4.37,10.615530086198365,6.1645771648166265
14,30,10,2,4,3,4.2,4.32,9.13873695311649,6.81783057145415
1,11,10,2,1,6,4.26,4.16,7.1853870155804165,5.707110264748875
1,41,10,2,1,6,4.34,3.84,8.93260863037757,7.242082359256962
2,50,10,2,1,6,4.21,4.41,8.045588280803528,8.656607247198915
5,35,10,2,1,6,4.28,3.9,9.907828118634548,5.842094090453713
8,13,10,2,1,6,4.29,4.64,4.997212273764115,7.616775808698373
7,24,10,2,1,6,4.21,4.31,5.966146739123692,5.808142489980444
7,40,10,2,1,6,4.07,4.57,5.981414211254481,3.912023005428146
9,8,10,2,1,6,4.05,3.75,11.465645160388927,8.85922139360813
9,25,10,2,1,6,4.27,4.4,5.455321115357702,5.942799375126701
13,28,10,2,1,6,4.1,3.83,11.405306846159862,8.745125259462244
10,46,10,2,1,6,4.15,3.72,11.305655262812309,7.3938782901077555
4,7,10,2,1,6,4.33,4.17,10.00676590198963,5.5254529391317835
17,26,10,2,1,6,4.31,4.36,6.771935555839602,8.16431958466019
3,33,10,2,1,6,4.35,4.23,7.802209316247118,8.072779333169498
1,18,10,2,4,8,4.37,4.35,11.938474206640247,7.080867896690782
1,29,10,2,4,8,4.43,4.43,11.971956616148274,5.3981627015177525
1,41,10,2,4,8,4.34,4.41,12.293533921300169,6.892844666246383
2,50,10,2,4,8,4.21,4.34,10.629900249210682,5.8805329864007
8,45,10,2,4,8,4.18,4.19,10.9289913693836,6.173098367465439
7,37,10,2,4,8,4.17,4.24,10.37264707562448,5.386007679675025
7,47,10,2,4,8,4.06,4.14,9.524859098381523,6.139884552226255
9,8,10,2,4,8,4.05,4.07,13.503646442559258,7.045994323205903
9,17,10,2,4,8,4.24,4.24,10.837932494990325,4.983606621708336
9,43,10,2,4,8,4.2,4.23,10.886314808210527,7.7788394180182125
13,28,10,2,4,8,4.1,4.15,13.035643594260717,4.2626798770413155
10,3,10,2,4,8,4.28,4.28,11.125629297477385,8.605936401250625
10,46,10,2,4,8,4.15,4.25,11.648382502350232,7.078341579557671
4,7,10,2,4,8,4.33,4.21,11.584492354162721,6.474662003756499
16,48,10,2,4,8,4.31,4.38,10.940685324169365,6.223567839793664
1,4,10,2,6,9,4.19,3.72,8.587278798982926,7.562889017343866
1,11,10,2,6,9,4.26,4.08,7.759614150696903,7.002419795845544
1,14,10,2,6,9,4.29,4.3,7.554334823725748,7.363704354060753
1,18,10,2,6,9,4.37,3.92,9.296609807128359,7.171464792043008
1,21,10,2,6,9,4.11,4.03,7.392647520721623,5.977188122189173
1,23,10,2,6,9,4.33,4.0,6.900730664045173,7.05738145293795
1,29,10,2,6,9,4.43,4.3,10.933767465827414,7.102038344175336
1,41,10,2,6,9,4.34,4.05,10.572700582800442,6.720280466947382
2,22,10,2,6,9,4.25,3.85,7.165493475060845,6.928292930199685
2,44,10,2,6,9,4.28,4.35,6.85751406254539,7.219920185924842
2,50,10,2,6,9,4.21,3.75,7.387090235656757,6.9328380593496
5,35,10,2,6,9,4.28,4.24,11.771783590108432,7.021458893994214
5,38,10,2,6,9,4.26,4.06,11.045670055905612,7.346139233847411
6,39,10,2,6,9,4.27,4.02,8.669055540725484,6.6231218879083755
8,2,10,2,6,9,4.15,4.21,6.352629396319567,6.91907101388046
8,13,10,2,6,9,4.29,4.17,5.955837369464831,6.827217448755657
8,16,10,2,6,9,4.19,3.91,6.634633357861686,6.841967978444037
8,19,10,2,6,9,4.04,3.23,6.104793232414985,6.073505257444191
8,45,10,2,6,9,4.18,3.99,6.075346031088684,7.701299678394964
7,5,10,2,6,9,4.23,4.04,5.986452005284438,7.303392248771321
7,9,10,2,6,9,4.28,3.95,6.878326468291325,7.211770732554552
7,24,10,2,6,9,4.21,3.97,7.300472814267799,6.8690144506657065
7,34,10,2,6,9,4.35,4.23,5.940171252720432,6.879098569732332
7,37,10,2,6,9,4.17,3.66,8.216628493133443,6.8364096419115885
7,40,10,2,6,9,4.07,3.91,5.575949103146316,6.68617300823488
7,42,10,2,6,9,3.97,4.2,5.043425116919247,7.1105573378384115
7,47,10,2,6,9,4.06,4.01,7.165493475060845,6.892936014083786
7,49,10,2,6,9,4.17,4.27,6.137727054086234,6.771935555839602
9,8,10,2,6,9,4.05,3.95,11.693111409633762,7.001673581483603
9,17,10,2,6,9,4.24,3.8,9.46164368908425,7.113646867288524
9,25,10,2,6,9,4.27,3.84,7.077498053569231,6.815124506358234
9,43,10,2,6,9,4.2,4.1,10.031484910599483,6.99527152850218
18,51,10,2,6,9,0.0,0.0,0.0,6.99423568169654
13,28,10,2,6,9,4.1,3.85,11.51722620352192,7.047386778067331
15,31,10,2,6,9,4.23,3.72,7.850103545175582,7.291186071429071
10,3,10,2,6,9,4.28,4.03,11.343204190152012,7.292561793559527
10,12,10,2,6,9,4.2,3.88,7.786136437783072,6.9143037905999005
10,46,10,2,6,9,4.15,3.72,9.138629524422182,6.894366041863121
11,6,10,2,6,9,4.29,4.31,7.6544432264701125,6.875851729969129
11,10,10,2,6,9,4.33,3.95,7.228388451573604,6.562288714391343
12,15,10,2,6,9,4.21,3.74,8.640118538253535,6.782724793895354
12,27,10,2,6,9,4.28,4.18,6.220590170099739,6.3540743449097175
12,32,10,2,6,9,4.15,3.7,6.493753839851686,7.0909098220799835
12,36,10,2,6,9,4.17,4.0,8.03689677268507,6.853436359371825
4,7,10,2,6,9,4.33,4.12,11.715482561876033,7.196649116949441
17,26,10,2,6,9,4.31,3.69,7.532088143541722,7.109470882882726
16,1,10,2,6,9,4.41,3.82,7.037905963447182,7.244763086445394
16,48,10,2,6,9,4.31,4.21,8.633374945705647,7.217964205828029
16,20,10,2,6,9,4.41,4.14,8.61323037961318,6.9512552844279885
3,33,10,2,6,9,4.35,4.18,9.172326929777967,6.97097417980369
14,30,10,2,6,9,4.2,3.62,7.305860032684009,6.870209162908167
1,4,10,2,6,10,4.19,3.72,8.587278798982926,7.037616193636534
1,11,10,2,6,10,4.26,4.08,7.759614150696903,6.8992189479598505
1,14,10,2,6,10,4.29,4.3,7.554334823725748,4.7535901911063645
1,18,10,2,6,10,4.37,3.92,9.296609807128359,6.610022870676855
1,29,10,2,6,10,4.43,4.3,10.933767465827414,7.029972911706386
1,41,10,2,6,10,4.34,4.05,10.572700582800442,7.128696406741147
2,50,10,2,6,10,4.21,3.75,7.387090235656757,5.903998521326706
5,35,10,2,6,10,4.28,4.24,11.771783590108432,6.199291394310299
5,38,10,2,6,10,4.26,4.06,11.045670055905612,6.647467856384797
6,39,10,2,6,10,4.27,4.02,8.669055540725484,7.012565643334482
8,2,10,2,6,10,4.15,4.21,6.352629396319567,7.2633296174768365
8,19,10,2,6,10,4.04,3.23,6.104793232414985,4.394449154672439
8,45,10,2,6,10,4.18,3.99,6.075346031088684,6.169610732491456
7,37,10,2,6,10,4.17,3.66,8.216628493133443,6.80599937002775
7,42,10,2,6,10,3.97,4.2,5.043425116919247,5.056245805348308
7,47,10,2,6,10,4.06,4.01,7.165493475060845,6.577402281568945
9,8,10,2,6,10,4.05,3.95,11.693111409633762,6.678555928272559
9,25,10,2,6,10,4.27,3.84,7.077498053569231,6.13880638500591
9,43,10,2,6,10,4.2,4.1,10.031484910599483,7.647786045440933
13,28,10,2,6,10,4.1,3.85,11.51722620352192,6.408907631975554
10,3,10,2,6,10,4.28,4.03,11.343204190152012,5.692890033489777
10,12,10,2,6,10,4.2,3.88,7.786136437783072,5.017279836814924
10,46,10,2,6,10,4.15,3.72,9.138629524422182,6.613920987045158
11,6,10,2,6,10,4.29,4.31,7.6544432264701125,6.771603312795033
11,10,10,2,6,10,4.33,3.95,7.228388451573604,6.35088571671474
12,15,10,2,6,10,4.21,3.74,8.640118538253535,6.583865549560847
12,27,10,2,6,10,4.28,4.18,6.220590170099739,7.384299968771254
12,36,10,2,6,10,4.17,4.0,8.03689677268507,6.07073772800249
4,7,10,2,6,10,4.33,4.12,11.715482561876033,7.219510259852195
17,26,10,2,6,10,4.31,3.69,7.532088143541722,4.686750172980514
16,1,10,2,6,10,4.41,3.82,7.037905963447182,6.418364935936212
16,20,10,2,6,10,4.41,4.14,8.61323037961318,7.0630481633881725
3,33,10,2,6,10,4.35,4.18,9.172326929777967,6.059123195581797
14,30,10,2,6,10,4.2,3.62,7.305860032684009,6.867276975393387
1,23,10,2,3,11,4.33,4.44,8.381831553485561,7.988203597022576
9,8,10,2,3,11,4.05,4.13,12.20829517388327,6.655440350367647
9,43,10,2,3,11,4.2,4.26,10.425312461760488,5.8971538676367405
10,3,10,2,3,11,4.28,4.36,11.319644067939931,6.90975328164481
1,4,11,2,3,0,4.19,4.32,10.059507911994038,6.162619825751064
1,11,11,2,3,0,4.26,4.27,9.421492310438014,7.313353711535536
1,14,11,2,3,0,4.29,4.32,8.234299635696253,6.92395337855091
1,18,11,2,3,0,4.37,4.52,9.825147561084876,6.753239532526165
1,21,11,2,3,0,4.11,4.12,9.035629778183564,6.368873057433621
1,23,11,2,3,0,4.33,4.44,8.381831553485561,5.303304908059076
1,29,11,2,3,0,4.43,4.44,11.605039633877407,6.155218963077935
1,41,11,2,3,0,4.34,4.47,9.974737874064294,6.909843097970485
2,22,11,2,3,0,4.25,4.56,9.766865674993165,5.7120812774708964
2,50,11,2,3,0,4.21,4.36,8.68084148294457,5.717849731867637
5,35,11,2,3,0,4.28,4.34,12.207965852282786,5.273512247629066
5,38,11,2,3,0,4.26,4.31,12.15513718185042,6.298287263087147
6,39,11,2,3,0,4.27,4.36,10.543945728315652,6.35088571671474
8,2,11,2,3,0,4.15,4.38,8.061486866871327,6.54965074223381
8,13,11,2,3,0,4.29,4.36,8.01532730902172,6.248042874508429
8,19,11,2,3,0,4.04,4.19,7.1731917424865985,6.666320457695676
8,45,11,2,3,0,4.18,4.16,7.447751280047908,7.54274354536855
7,5,11,2,3,0,4.23,4.56,7.536363938404511,7.280352783464685
7,24,11,2,3,0,4.21,4.52,8.413387022690648,6.1224928095143865
7,37,11,2,3,0,4.17,4.39,8.107720061910534,7.510704191623933
7,42,11,2,3,0,3.97,4.14,7.934871565945177,5.056245805348308
7,47,11,2,3,0,4.06,4.18,9.070733417589766,6.581401675882087
9,8,11,2,3,0,4.05,4.13,12.20829517388327,7.01495809655915
9,17,11,2,3,0,4.24,4.38,11.029779856977546,6.786389583256486
9,25,11,2,3,0,4.27,4.38,9.200189020919808,7.454719949364001
9,43,11,2,3,0,4.2,4.26,10.425312461760488,7.067532954674527
13,28,11,2,3,0,4.1,4.19,11.71010279299617,6.564969151637525
15,31,11,2,3,0,4.23,4.33,8.854807632616227,5.920237037819614
10,3,11,2,3,0,4.28,4.36,11.319644067939931,6.5928801370683345
10,12,11,2,3,0,4.2,4.22,8.844336332748933,7.270542504808573
10,46,11,2,3,0,4.15,4.23,11.416161228537758,7.216525916263784
11,6,11,2,3,0,4.29,4.4,7.018401799069201,6.583934671914352
11,10,11,2,3,0,4.33,4.5,8.668196064952765,7.095710934393185
12,15,11,2,3,0,4.21,4.39,9.85087760226383,6.364750756851911
12,27,11,2,3,0,4.28,4.57,8.998384010052538,7.032915480755348
12,36,11,2,3,0,4.17,4.29,9.6614159913364,6.646390514847729
4,7,11,2,3,0,4.33,4.42,12.22409427602797,7.130202587975904
17,26,11,2,3,0,4.31,4.4,9.814710982145282,4.584967478670572
16,1,11,2,3,0,4.41,4.66,9.347403022364523,5.796938821475121
16,48,11,2,3,0,4.31,4.38,8.97790377375038,6.810616428177724
16,20,11,2,3,0,4.41,4.61,10.202739930102645,6.213407377845673
3,33,11,2,3,0,4.35,4.42,10.692103991155873,6.19774674134678
14,30,11,2,3,0,4.2,4.4,7.876258882303226,6.913071124804373
1,11,11,2,5,4,4.26,4.74,3.6888794541139363,7.0909098220799835
1,18,11,2,5,4,4.37,4.47,7.533158807455563,5.87493073085203
1,23,11,2,5,4,4.33,4.34,4.442651256490317,6.2166061010848646
1,29,11,2,5,4,4.43,4.62,10.857054801145617,7.4655121974325604
1,41,11,2,5,4,4.34,4.06,8.48879371689454,5.529429087511423
2,22,11,2,5,4,4.25,4.88,6.280395838960195,4.48863636973214
2,50,11,2,5,4,4.21,4.05,4.127134385045092,7.858833836341956
5,35,11,2,5,4,4.28,3.72,7.9599745280805365,6.181402855991089
5,38,11,2,5,4,4.26,3.86,8.230577217146454,6.709304340258298
6,39,11,2,5,4,4.27,3.94,8.492490578775866,6.478509642208569
8,45,11,2,5,4,4.18,3.33,3.4011973816621555,4.875197323201151
7,24,11,2,5,4,4.21,3.51,5.730099782973574,4.61512051684126
7,37,11,2,5,4,4.17,3.87,7.198931240688173,6.398594934535208
7,47,11,2,5,4,4.06,2.7,5.680172609017068,8.47106547977245
9,8,11,2,5,4,4.05,4.03,11.982529014194624,8.052022663895634
9,17,11,2,5,4,4.24,3.82,7.044905117129371,7.103322062526113
9,43,11,2,5,4,4.2,3.44,9.1345386585599,6.666104011612187
13,28,11,2,5,4,4.1,3.92,10.654219444947001,7.3864708488298945
15,31,11,2,5,4,4.23,1.93,4.6913478822291435,4.653960350157523
10,3,11,2,5,4,4.28,3.73,10.297487182535015,8.278732935990135
10,46,11,2,5,4,4.15,4.56,8.871365005136852,6.596695395875645
11,10,11,2,5,4,4.33,4.99,4.110873864173311,6.189290290437902
12,15,11,2,5,4,4.21,4.04,6.406879986069314,8.271036865792954
12,36,11,2,5,4,4.17,4.14,7.261927092702751,8.856518497019858
4,7,11,2,5,4,4.33,4.23,10.744084440041084,7.839253784235448
17,26,11,2,5,4,4.31,4.81,2.3978952727983707,5.945420608606575
16,1,11,2,5,4,4.41,5.0,2.9444389791664403,5.9797208591508095
16,48,11,2,5,4,4.31,4.03,9.511185430954244,8.02704236351643
16,20,11,2,5,4,4.41,3.84,4.948759890378168,7.455443067480694
3,33,11,2,5,4,4.35,3.91,7.779048644925556,5.491702495697971
14,30,11,2,5,4,4.2,2.83,1.9459101490553132,8.804625232612809
1,4,11,2,3,5,4.19,4.32,10.059507911994038,7.346010209913293
1,11,11,2,3,5,4.26,4.27,9.421492310438014,6.926577033222725
1,18,11,2,3,5,4.37,4.52,9.825147561084876,7.153442794731241
1,29,11,2,3,5,4.43,4.44,11.605039633877407,7.194061405253987
1,41,11,2,3,5,4.34,4.47,9.974737874064294,6.32936433572038
2,50,11,2,3,5,4.21,4.36,8.68084148294457,7.890084656244628
5,35,11,2,3,5,4.28,4.34,12.207965852282786,5.128714582161857
5,38,11,2,3,5,4.26,4.31,12.15513718185042,6.742290839254605
6,39,11,2,3,5,4.27,4.36,10.543945728315652,4.143134726391533
8,2,11,2,3,5,4.15,4.38,8.061486866871327,7.751045117971802
8,13,11,2,3,5,4.29,4.36,8.01532730902172,7.520776415062797
8,16,11,2,3,5,4.19,4.42,8.087025470667701,3.4339872044851463
8,45,11,2,3,5,4.18,4.16,7.447751280047908,7.952966790923131
7,24,11,2,3,5,4.21,4.52,8.413387022690648,7.726212650507529
7,37,11,2,3,5,4.17,4.39,8.107720061910534,4.1588830833596715
7,47,11,2,3,5,4.06,4.18,9.070733417589766,6.267200548541362
9,8,11,2,3,5,4.05,4.13,12.20829517388327,7.804230983483231
9,17,11,2,3,5,4.24,4.38,11.029779856977546,6.049733455231958
9,43,11,2,3,5,4.2,4.26,10.425312461760488,7.389687479093147
13,28,11,2,3,5,4.1,4.19,11.71010279299617,7.086737934510577
15,31,11,2,3,5,4.23,4.33,8.854807632616227,7.645077227231637
10,3,11,2,3,5,4.28,4.36,11.319644067939931,7.464824971222195
10,12,11,2,3,5,4.2,4.22,8.844336332748933,7.00669522683704
10,46,11,2,3,5,4.15,4.23,11.416161228537758,7.851583353849381
11,6,11,2,3,5,4.29,4.4,7.018401799069201,6.746705857463722
11,10,11,2,3,5,4.33,4.5,8.668196064952765,7.579985211286694
12,27,11,2,3,5,4.28,4.57,8.998384010052538,8.786456678344
4,7,11,2,3,5,4.33,4.42,12.22409427602797,7.180374473756872
16,48,11,2,3,5,4.31,4.38,8.97790377375038,7.086880064877805
16,20,11,2,3,5,4.41,4.61,10.202739930102645,7.84280103077991
3,33,11,2,3,5,4.35,4.42,10.692103991155873,9.141311785565748
14,30,11,2,3,5,4.2,4.4,7.876258882303226,7.128335547893182
1,4,11,2,0,7,4.19,5.0,1.9459101490553132,6.914730892718563
1,11,11,2,0,7,4.26,4.57,3.871201010907891,6.494509983555011
1,18,11,2,0,7,4.37,4.81,6.648984550024776,4.02535169073515
1,29,11,2,0,7,4.43,4.84,7.241366283322318,6.7269525681574525
1,41,11,2,0,7,4.34,4.76,9.008346579384707,6.503539390274405
2,50,11,2,0,7,4.21,4.03,3.58351893845611,6.986261422129431
5,35,11,2,0,7,4.28,3.71,6.095824562432225,6.968539887999937
5,38,11,2,0,7,4.26,4.31,4.290459441148391,6.806276110032283
8,2,11,2,0,7,4.15,4.88,3.5263605246161616,7.040974122768359
8,19,11,2,0,7,4.04,3.0,1.6094379124341003,6.429719478039138
9,8,11,2,0,7,4.05,4.67,8.271804031154709,6.851417704631847
9,17,11,2,0,7,4.24,4.57,5.214935757608986,6.802950164616011
13,28,11,2,0,7,4.1,4.71,8.675392806089782,7.374735592611473
15,31,11,2,0,7,4.23,4.63,4.912654885736052,4.653960350157523
10,3,11,2,0,7,4.28,4.52,6.634633357861686,7.92563823541512
10,46,11,2,0,7,4.15,4.79,5.91350300563827,7.021824761259867
11,6,11,2,0,7,0.0,0.0,0.0,4.639571612705423
11,10,11,2,0,7,4.33,4.5,1.9459101490553132,6.198478716492308
12,36,11,2,0,7,4.17,4.41,5.472270673671475,6.6293632534374485
4,7,11,2,0,7,4.33,4.86,7.69484807238461,8.056743774975313
16,1,11,2,0,7,4.41,4.37,5.717027701406222,5.4278972120839315
14,30,11,2,0,7,4.2,3.99,5.771441123130016,6.70808408385307
1,4,11,2,6,1,4.19,3.72,8.587278798982926,6.386879319362645
1,11,11,2,6,1,4.26,4.08,7.759614150696903,3.258096538021482
1,29,11,2,6,1,4.43,4.3,10.933767465827414,7.534495527344483
1,41,11,2,6,1,4.34,4.05,10.572700582800442,6.171700597410915
2,44,11,2,6,1,4.28,4.35,6.85751406254539,3.828641396489095
2,50,11,2,6,1,4.21,3.75,7.387090235656757,5.958424693029782
5,35,11,2,6,1,4.28,4.24,11.771783590108432,4.927253685157205
5,38,11,2,6,1,4.26,4.06,11.045670055905612,4.709530201312334
6,39,11,2,6,1,4.27,4.02,8.669055540725484,4.394449154672439
8,2,11,2,6,1,4.15,4.21,6.352629396319567,5.472270673671475
8,16,11,2,6,1,4.19,3.91,6.634633357861686,3.9318256327243257
8,45,11,2,6,1,4.18,3.99,6.075346031088684,6.361302477572996
7,40,11,2,6,1,4.07,3.91,5.575949103146316,3.4339872044851463
7,47,11,2,6,1,4.06,4.01,7.165493475060845,6.376726947898627
9,8,11,2,6,1,4.05,3.95,11.693111409633762,6.239164116318079
9,17,11,2,6,1,4.24,3.8,9.46164368908425,3.828641396489095
9,43,11,2,6,1,4.2,4.1,10.031484910599483,5.659482215759621
13,28,11,2,6,1,4.1,3.85,11.51722620352192,6.503539390274405
10,3,11,2,6,1,4.28,4.03,11.343204190152012,6.38950213938735
10,46,11,2,6,1,4.15,3.72,9.138629524422182,6.26530121273771
12,15,11,2,6,1,4.21,3.74,8.640118538253535,7.988882253309227
4,7,11,2,6,1,4.33,4.12,11.715482561876033,6.263398262591624
16,1,11,2,6,1,4.41,3.82,7.037905963447182,5.962293169807702
16,20,11,2,6,1,4.41,4.14,8.61323037961318,5.385641194719711
3,33,11,2,6,1,4.35,4.18,9.172326929777967,6.694562058521095
1,4,11,2,2,2,4.19,4.31,5.476463551931511,6.2166061010848646
1,11,11,2,2,2,4.26,4.12,5.652489180268651,6.9782137426306985
1,29,11,2,2,2,4.43,4.25,7.053585727193677,5.707110264748875
1,41,11,2,2,2,4.34,3.68,6.068425588244111,4.02535169073515
2,22,11,2,2,2,4.25,4.26,4.127134385045092,7.7057128238944275
2,50,11,2,2,2,4.21,3.75,5.0689042022202315,7.520413402269383
5,35,11,2,2,2,4.28,4.32,5.176149732573829,7.306531398939505
5,38,11,2,2,2,4.26,4.6,6.833031732786201,5.293304824724492
8,13,11,2,2,2,4.29,4.21,5.056245805348308,6.26625133157403
7,5,11,2,2,2,4.23,3.61,5.159055299214529,8.954931860074698
7,40,11,2,2,2,4.07,4.22,5.517452896464707,6.208590026096629
9,8,11,2,2,2,4.05,3.9,7.61085279039525,8.028966934018031
9,25,11,2,2,2,4.27,3.88,4.382026634673881,5.942799375126701
9,43,11,2,2,2,4.2,4.01,7.478734825567875,6.264350190317006
13,28,11,2,2,2,4.1,3.97,7.393263094763838,8.074546330062537
15,31,11,2,2,2,4.23,4.27,6.2166061010848646,8.262816937670928
10,3,11,2,2,2,4.28,4.26,5.973809611869261,7.6248630969869255
10,46,11,2,2,2,4.15,4.49,6.432940092739179,8.629449873761905
12,32,11,2,2,2,4.15,4.73,3.295836866004329,4.61512051684126
12,36,11,2,2,2,4.17,4.43,4.787491742782046,7.136085356983647
4,7,11,2,2,2,4.33,4.21,5.6937321388027,7.398633264938431
3,33,11,2,2,2,4.35,4.4,4.532599493153256,5.942799375126701
14,30,11,2,2,2,4.2,3.14,2.0794415416798357,5.860786223465865
1,4,11,2,4,3,4.19,4.25,9.569342605674006,7.110696122978827
1,11,11,2,4,3,4.26,4.35,9.083642718930225,6.722100172078918
1,14,11,2,4,3,4.29,4.3,11.45065636674335,6.883872338518805
1,18,11,2,4,3,4.37,4.35,11.938474206640247,6.5799454154395765
1,21,11,2,4,3,4.11,4.23,9.208839245849916,6.368873057433621
1,23,11,2,4,3,4.33,4.3,9.695047867587114,6.2132671998193505
1,29,11,2,4,3,4.43,4.43,11.971956616148274,6.843131420870137
1,41,11,2,4,3,4.34,4.41,12.293533921300169,6.817217692215949
2,22,11,2,4,3,4.25,4.12,9.29807648628027,6.7226297948554485
2,50,11,2,4,3,4.21,4.34,10.629900249210682,6.269910346206847
5,35,11,2,4,3,4.28,4.27,10.847315627403372,6.973468110347477
5,38,11,2,4,3,4.26,4.28,11.106234605936246,7.025867149455314
6,39,11,2,4,3,4.27,4.28,10.222232150439726,6.740814824226485
8,2,11,2,4,3,4.15,4.09,8.20631072579402,6.747586526829315
8,13,11,2,4,3,4.29,4.33,8.891098830616636,6.481577129276431
8,16,11,2,4,3,4.19,4.27,9.530392824458414,7.167809184316444
8,19,11,2,4,3,4.04,4.18,8.725832056527565,5.907403359481547
8,45,11,2,4,3,4.18,4.19,10.9289913693836,6.77168351949921
7,5,11,2,4,3,4.23,4.42,9.503606822721864,6.915723448631314
7,9,11,2,4,3,4.28,4.35,9.892274925322026,6.054439346269371
7,34,11,2,4,3,4.35,4.45,8.514188682395938,6.666956792429207
7,37,11,2,4,3,4.17,4.24,10.37264707562448,6.530323538386678
7,42,11,2,4,3,3.97,4.17,8.748463629942055,6.6059742821508545
7,47,11,2,4,3,4.06,4.14,9.524859098381523,6.654989798433916
7,49,11,2,4,3,4.17,4.19,8.67812085552252,5.422744944923089
9,8,11,2,4,3,4.05,4.07,13.503646442559258,6.663681715111736
